batch_index,corpus_id,filename,source_path,staged_path,staged_by
255,paper-0843,paper-0843_a_hybrid_metaheuristic_and_deep_learning_framework_for_robust_predictive_maintenance_in_wind.pdf,extraction_papers/paper-0843_a_hybrid_metaheuristic_and_deep_learning_framework_for_robust_predictive_maintenance_in_wind.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0843_a_hybrid_metaheuristic_and_deep_learning_framework_for_robust_predictive_maintenance_in_wind.pdf,hardlink
256,paper-0844,paper-0844_maximizing_uptime_of_the_aging_road_tanker_fleets_in_labor_shortages_and_economic_uncertaint.pdf,extraction_papers/paper-0844_maximizing_uptime_of_the_aging_road_tanker_fleets_in_labor_shortages_and_economic_uncertaint.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0844_maximizing_uptime_of_the_aging_road_tanker_fleets_in_labor_shortages_and_economic_uncertaint.pdf,hardlink
257,paper-0846,paper-0846_real_time_xr_maintenance_support_integrating_large_language_models_in_the_era_of_the_industr.pdf,extraction_papers/paper-0846_real_time_xr_maintenance_support_integrating_large_language_models_in_the_era_of_the_industr.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0846_real_time_xr_maintenance_support_integrating_large_language_models_in_the_era_of_the_industr.pdf,hardlink
258,paper-0848,paper-0848_robust_energy_centric_machine_learning_assisted_fault_detection_diagnosis_an_extrusion_case.pdf,extraction_papers/paper-0848_robust_energy_centric_machine_learning_assisted_fault_detection_diagnosis_an_extrusion_case.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0848_robust_energy_centric_machine_learning_assisted_fault_detection_diagnosis_an_extrusion_case.pdf,hardlink
259,paper-0853,paper-0853_impact_of_internal_validation_protocols_on_predictive_maintenance_performance_in_biomedical.pdf,extraction_papers/paper-0853_impact_of_internal_validation_protocols_on_predictive_maintenance_performance_in_biomedical.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0853_impact_of_internal_validation_protocols_on_predictive_maintenance_performance_in_biomedical.pdf,hardlink
260,paper-0856,paper-0856_remaining_useful_life_prediction_and_operation_optimization_of_offshore_electric_submersible.pdf,extraction_papers/paper-0856_remaining_useful_life_prediction_and_operation_optimization_of_offshore_electric_submersible.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0856_remaining_useful_life_prediction_and_operation_optimization_of_offshore_electric_submersible.pdf,hardlink
261,paper-0857,paper-0857_stochastic_differential_equation_based_dynamic_imperfect_maintenance_strategy_for_wind_turbi.pdf,extraction_papers/paper-0857_stochastic_differential_equation_based_dynamic_imperfect_maintenance_strategy_for_wind_turbi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0857_stochastic_differential_equation_based_dynamic_imperfect_maintenance_strategy_for_wind_turbi.pdf,hardlink
262,paper-0859,paper-0859_a_machine_learning_approach_for_bearing_fault_identification_using_ifwht_glcm_and_feature_ra.pdf,extraction_papers/paper-0859_a_machine_learning_approach_for_bearing_fault_identification_using_ifwht_glcm_and_feature_ra.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0859_a_machine_learning_approach_for_bearing_fault_identification_using_ifwht_glcm_and_feature_ra.pdf,hardlink
263,paper-0860,paper-0860_remaining_useful_life_prediction_in_an_aerospace_engine_a_multivariable_fuzzy_time_series_cl.pdf,extraction_papers/paper-0860_remaining_useful_life_prediction_in_an_aerospace_engine_a_multivariable_fuzzy_time_series_cl.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0860_remaining_useful_life_prediction_in_an_aerospace_engine_a_multivariable_fuzzy_time_series_cl.pdf,hardlink
264,paper-0861,paper-0861_thermal_electrical_fusion_for_real_time_condition_monitoring_of_igbt_modules_in_transportati.pdf,extraction_papers/paper-0861_thermal_electrical_fusion_for_real_time_condition_monitoring_of_igbt_modules_in_transportati.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0861_thermal_electrical_fusion_for_real_time_condition_monitoring_of_igbt_modules_in_transportati.pdf,hardlink
265,paper-0863,paper-0863_ai_based_health_monitoring_for_class_i_induction_motors_in_data_scarce_environments_from_syn.pdf,extraction_papers/paper-0863_ai_based_health_monitoring_for_class_i_induction_motors_in_data_scarce_environments_from_syn.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0863_ai_based_health_monitoring_for_class_i_induction_motors_in_data_scarce_environments_from_syn.pdf,hardlink
266,paper-0868,paper-0868_persistence_based_absolute_relative_error_for_alarm_centric_monitoring_under_low_frequency_m.pdf,extraction_papers/paper-0868_persistence_based_absolute_relative_error_for_alarm_centric_monitoring_under_low_frequency_m.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0868_persistence_based_absolute_relative_error_for_alarm_centric_monitoring_under_low_frequency_m.pdf,hardlink
267,paper-0869,paper-0869_mathematical_modeling_of_operational_reliability_of_mine_lifting_equipment_based_on_censored.pdf,extraction_papers/paper-0869_mathematical_modeling_of_operational_reliability_of_mine_lifting_equipment_based_on_censored.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0869_mathematical_modeling_of_operational_reliability_of_mine_lifting_equipment_based_on_censored.pdf,hardlink
268,paper-0871,paper-0871_eliminating_open_gears_in_spiral_classifiers_five_year_validation_of_reliability_and_economi.pdf,extraction_papers/paper-0871_eliminating_open_gears_in_spiral_classifiers_five_year_validation_of_reliability_and_economi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0871_eliminating_open_gears_in_spiral_classifiers_five_year_validation_of_reliability_and_economi.pdf,hardlink
269,paper-0874,paper-0874_virtual_sensors_based_on_finite_element_method_balancing_accuracy_runtime_and_offline_effort.pdf,extraction_papers/paper-0874_virtual_sensors_based_on_finite_element_method_balancing_accuracy_runtime_and_offline_effort.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0874_virtual_sensors_based_on_finite_element_method_balancing_accuracy_runtime_and_offline_effort.pdf,hardlink
270,paper-0875,paper-0875_predictive_maintenance_mcp_an_open_source_framework_for_bridging_large_language_models_and_i.pdf,extraction_papers/paper-0875_predictive_maintenance_mcp_an_open_source_framework_for_bridging_large_language_models_and_i.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0875_predictive_maintenance_mcp_an_open_source_framework_for_bridging_large_language_models_and_i.pdf,hardlink
271,paper-0876,paper-0876_industrial_deployment_of_a_decision_oriented_digital_twin_for_predictive_maintenance_of_a_re.pdf,extraction_papers/paper-0876_industrial_deployment_of_a_decision_oriented_digital_twin_for_predictive_maintenance_of_a_re.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0876_industrial_deployment_of_a_decision_oriented_digital_twin_for_predictive_maintenance_of_a_re.pdf,hardlink
272,paper-0878,paper-0878_an_artificial_neural_network_framework_for_automated_fault_diagnosis_in_industrial_dc_dc_con.pdf,extraction_papers/paper-0878_an_artificial_neural_network_framework_for_automated_fault_diagnosis_in_industrial_dc_dc_con.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0878_an_artificial_neural_network_framework_for_automated_fault_diagnosis_in_industrial_dc_dc_con.pdf,hardlink
273,paper-0883,paper-0883_power_transformer_breathing_system_condition_monitoring_based_on_pressure_temperature_optica.pdf,extraction_papers/paper-0883_power_transformer_breathing_system_condition_monitoring_based_on_pressure_temperature_optica.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0883_power_transformer_breathing_system_condition_monitoring_based_on_pressure_temperature_optica.pdf,hardlink
274,paper-0884,paper-0884_a_unified_approach_for_ensemble_function_and_threshold_optimization_in_anomaly_based_failure.pdf,extraction_papers/paper-0884_a_unified_approach_for_ensemble_function_and_threshold_optimization_in_anomaly_based_failure.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0884_a_unified_approach_for_ensemble_function_and_threshold_optimization_in_anomaly_based_failure.pdf,hardlink
275,paper-0886,paper-0886_integrated_approach_to_modelling_the_reliability_of_gears_in_ship_propulsion_systems.pdf,extraction_papers/paper-0886_integrated_approach_to_modelling_the_reliability_of_gears_in_ship_propulsion_systems.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0886_integrated_approach_to_modelling_the_reliability_of_gears_in_ship_propulsion_systems.pdf,hardlink
276,paper-0888,paper-0888_fault_detection_and_monitoring_in_induction_machines_using_data_driven_model_drift_detection.pdf,extraction_papers/paper-0888_fault_detection_and_monitoring_in_induction_machines_using_data_driven_model_drift_detection.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0888_fault_detection_and_monitoring_in_induction_machines_using_data_driven_model_drift_detection.pdf,hardlink
277,paper-0889,paper-0889_research_on_engine_cooling_system_condition_monitoring_based_on_deep_digital_twin.pdf,extraction_papers/paper-0889_research_on_engine_cooling_system_condition_monitoring_based_on_deep_digital_twin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0889_research_on_engine_cooling_system_condition_monitoring_based_on_deep_digital_twin.pdf,hardlink
278,paper-0891,paper-0891_a_cost_aware_deep_learning_framework_for_gearbox_fault_detection_in_wind_turbines.pdf,extraction_papers/paper-0891_a_cost_aware_deep_learning_framework_for_gearbox_fault_detection_in_wind_turbines.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0891_a_cost_aware_deep_learning_framework_for_gearbox_fault_detection_in_wind_turbines.pdf,hardlink
279,paper-0898,paper-0898_two_stage_lightgbm_framework_for_cost_sensitive_prediction_of_impending_failures_of_componen.pdf,extraction_papers/paper-0898_two_stage_lightgbm_framework_for_cost_sensitive_prediction_of_impending_failures_of_componen.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0898_two_stage_lightgbm_framework_for_cost_sensitive_prediction_of_impending_failures_of_componen.pdf,hardlink
280,paper-0899,paper-0899_analysis_and_adaptive_separation_of_igbt_switching_noise_in_pd_monitoring_of_flexible_hvdc_v.pdf,extraction_papers/paper-0899_analysis_and_adaptive_separation_of_igbt_switching_noise_in_pd_monitoring_of_flexible_hvdc_v.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0899_analysis_and_adaptive_separation_of_igbt_switching_noise_in_pd_monitoring_of_flexible_hvdc_v.pdf,hardlink
281,paper-0900,paper-0900_rul_prediction_method_based_on_sequential_health_index_evaluation_with_multidimensional_coup.pdf,extraction_papers/paper-0900_rul_prediction_method_based_on_sequential_health_index_evaluation_with_multidimensional_coup.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0900_rul_prediction_method_based_on_sequential_health_index_evaluation_with_multidimensional_coup.pdf,hardlink
282,paper-0901,paper-0901_a_hydraulic_actuator_condition_monitoring_dataset_for_machine_learning.pdf,extraction_papers/paper-0901_a_hydraulic_actuator_condition_monitoring_dataset_for_machine_learning.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0901_a_hydraulic_actuator_condition_monitoring_dataset_for_machine_learning.pdf,hardlink
283,paper-0903,paper-0903_role_of_unified_namespace_uns_and_digital_twins_in_predictive_and_adaptive_industrial_system.pdf,extraction_papers/paper-0903_role_of_unified_namespace_uns_and_digital_twins_in_predictive_and_adaptive_industrial_system.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0903_role_of_unified_namespace_uns_and_digital_twins_in_predictive_and_adaptive_industrial_system.pdf,hardlink
284,paper-0911,paper-0911_prognostics_and_health_management_for_compressor_multi_actuator_energy_efficient_system_usin.pdf,extraction_papers/paper-0911_prognostics_and_health_management_for_compressor_multi_actuator_energy_efficient_system_usin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0911_prognostics_and_health_management_for_compressor_multi_actuator_energy_efficient_system_usin.pdf,hardlink
285,paper-0912,paper-0912_smart_hybrid_maintenance_as_a_pathway_to_energy_efficient_manufacturing.pdf,extraction_papers/paper-0912_smart_hybrid_maintenance_as_a_pathway_to_energy_efficient_manufacturing.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0912_smart_hybrid_maintenance_as_a_pathway_to_energy_efficient_manufacturing.pdf,hardlink
286,paper-0913,paper-0913_study_on_cumulative_effects_of_mechanical_forces_and_deformation_in_power_transformer_windin.pdf,extraction_papers/paper-0913_study_on_cumulative_effects_of_mechanical_forces_and_deformation_in_power_transformer_windin.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0913_study_on_cumulative_effects_of_mechanical_forces_and_deformation_in_power_transformer_windin.pdf,hardlink
287,paper-0914,paper-0914_a_signal_structure_priori_enhanced_deep_compressed_sensing_method_for_vibration_signals_and.pdf,extraction_papers/paper-0914_a_signal_structure_priori_enhanced_deep_compressed_sensing_method_for_vibration_signals_and.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0914_a_signal_structure_priori_enhanced_deep_compressed_sensing_method_for_vibration_signals_and.pdf,hardlink
288,paper-0915,paper-0915_induction_motor_simultaneous_fault_diagnosis_based_on_takagi_sugeno_models.pdf,extraction_papers/paper-0915_induction_motor_simultaneous_fault_diagnosis_based_on_takagi_sugeno_models.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0915_induction_motor_simultaneous_fault_diagnosis_based_on_takagi_sugeno_models.pdf,hardlink
289,paper-0918,paper-0918_multiscale_investigation_on_fatigue_crack_growth_and_remaining_useful_life_of_bogie_frame_ma.pdf,extraction_papers/paper-0918_multiscale_investigation_on_fatigue_crack_growth_and_remaining_useful_life_of_bogie_frame_ma.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0918_multiscale_investigation_on_fatigue_crack_growth_and_remaining_useful_life_of_bogie_frame_ma.pdf,hardlink
290,paper-0919,paper-0919_a_hybrid_driven_fault_diagnosis_method_for_railway_freight_car_braking_system.pdf,extraction_papers/paper-0919_a_hybrid_driven_fault_diagnosis_method_for_railway_freight_car_braking_system.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0919_a_hybrid_driven_fault_diagnosis_method_for_railway_freight_car_braking_system.pdf,hardlink
291,paper-0921,paper-0921_data_driven_fleet_optimization_using_ml_algorithms_and_a_decision_making_grid_framework.pdf,extraction_papers/paper-0921_data_driven_fleet_optimization_using_ml_algorithms_and_a_decision_making_grid_framework.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0921_data_driven_fleet_optimization_using_ml_algorithms_and_a_decision_making_grid_framework.pdf,hardlink
292,paper-0925,paper-0925_development_and_long_term_operation_of_a_three_dimensional_displacement_monitoring_system_fo.pdf,extraction_papers/paper-0925_development_and_long_term_operation_of_a_three_dimensional_displacement_monitoring_system_fo.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0925_development_and_long_term_operation_of_a_three_dimensional_displacement_monitoring_system_fo.pdf,hardlink
293,paper-0927,paper-0927_explainable_ai_driven_quality_and_condition_monitoring_in_smart_manufacturing.pdf,extraction_papers/paper-0927_explainable_ai_driven_quality_and_condition_monitoring_in_smart_manufacturing.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0927_explainable_ai_driven_quality_and_condition_monitoring_in_smart_manufacturing.pdf,hardlink
294,paper-0929,paper-0929_remaining_useful_life_prediction_of_binary_stochastic_degradation_equipment_based_on_mixed_c.pdf,extraction_papers/paper-0929_remaining_useful_life_prediction_of_binary_stochastic_degradation_equipment_based_on_mixed_c.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0929_remaining_useful_life_prediction_of_binary_stochastic_degradation_equipment_based_on_mixed_c.pdf,hardlink
295,paper-0932,paper-0932_nonlinear_characterisation_of_wind_turbine_gearbox_vibration_dynamics_driven_by_inhomogeneou.pdf,extraction_papers/paper-0932_nonlinear_characterisation_of_wind_turbine_gearbox_vibration_dynamics_driven_by_inhomogeneou.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0932_nonlinear_characterisation_of_wind_turbine_gearbox_vibration_dynamics_driven_by_inhomogeneou.pdf,hardlink
296,paper-0933,paper-0933_remaining_useful_life_prediction_of_fracturing_truck_valve_bodies_based_on_the_cb2_rul_algor.pdf,extraction_papers/paper-0933_remaining_useful_life_prediction_of_fracturing_truck_valve_bodies_based_on_the_cb2_rul_algor.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0933_remaining_useful_life_prediction_of_fracturing_truck_valve_bodies_based_on_the_cb2_rul_algor.pdf,hardlink
297,paper-0934,paper-0934_diagnostic_analytics_powered_by_iot_and_machine_learning_for_the_fault_evaluation_of_a_heavy.pdf,extraction_papers/paper-0934_diagnostic_analytics_powered_by_iot_and_machine_learning_for_the_fault_evaluation_of_a_heavy.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0934_diagnostic_analytics_powered_by_iot_and_machine_learning_for_the_fault_evaluation_of_a_heavy.pdf,hardlink
298,paper-0938,paper-0938_deep_learning_enhanced_fault_detection_and_localization_in_induction_motor_drives_a_resmlp_a.pdf,extraction_papers/paper-0938_deep_learning_enhanced_fault_detection_and_localization_in_induction_motor_drives_a_resmlp_a.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0938_deep_learning_enhanced_fault_detection_and_localization_in_induction_motor_drives_a_resmlp_a.pdf,hardlink
299,paper-0939,paper-0939_predictive_maintenance_strategy_for_photovoltaic_power_systems_collaborative_optimization_of.pdf,extraction_papers/paper-0939_predictive_maintenance_strategy_for_photovoltaic_power_systems_collaborative_optimization_of.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0939_predictive_maintenance_strategy_for_photovoltaic_power_systems_collaborative_optimization_of.pdf,hardlink
300,paper-0941,paper-0941_dynamically_weighted_spatiotemporal_fusion_for_deep_learning_based_prediction_of_eha_degrada.pdf,extraction_papers/paper-0941_dynamically_weighted_spatiotemporal_fusion_for_deep_learning_based_prediction_of_eha_degrada.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0941_dynamically_weighted_spatiotemporal_fusion_for_deep_learning_based_prediction_of_eha_degrada.pdf,hardlink
301,paper-0942,paper-0942_enhanced_engine_vibration_by_computer_vision_methods_for_predictive_maintenance_vibra_o_aume.pdf,extraction_papers/paper-0942_enhanced_engine_vibration_by_computer_vision_methods_for_predictive_maintenance_vibra_o_aume.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0942_enhanced_engine_vibration_by_computer_vision_methods_for_predictive_maintenance_vibra_o_aume.pdf,hardlink
302,paper-0943,paper-0943_residual_value_predictive_lifetime_monitoring_of_power_converter_components_for_sustainable.pdf,extraction_papers/paper-0943_residual_value_predictive_lifetime_monitoring_of_power_converter_components_for_sustainable.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0943_residual_value_predictive_lifetime_monitoring_of_power_converter_components_for_sustainable.pdf,hardlink
303,paper-0945,paper-0945_isa_phm_a_standardized_format_for_storing_and_utilizing_meta_data_of_diagnostic_and_prognost.pdf,extraction_papers/paper-0945_isa_phm_a_standardized_format_for_storing_and_utilizing_meta_data_of_diagnostic_and_prognost.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0945_isa_phm_a_standardized_format_for_storing_and_utilizing_meta_data_of_diagnostic_and_prognost.pdf,hardlink
304,paper-0946,paper-0946_integrated_reliability_modeling_and_maintenance_optimization_for_performance_enhancement_of.pdf,extraction_papers/paper-0946_integrated_reliability_modeling_and_maintenance_optimization_for_performance_enhancement_of.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0946_integrated_reliability_modeling_and_maintenance_optimization_for_performance_enhancement_of.pdf,hardlink
305,paper-0950,paper-0950_application_of_machine_learning_for_production_optimization_and_predictive_maintenance_in_an.pdf,extraction_papers/paper-0950_application_of_machine_learning_for_production_optimization_and_predictive_maintenance_in_an.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0950_application_of_machine_learning_for_production_optimization_and_predictive_maintenance_in_an.pdf,hardlink
306,paper-0951,paper-0951_reliability_prediction_of_automotive_engines_integrating_mechanism_model.pdf,extraction_papers/paper-0951_reliability_prediction_of_automotive_engines_integrating_mechanism_model.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0951_reliability_prediction_of_automotive_engines_integrating_mechanism_model.pdf,hardlink
307,paper-0952,paper-0952_experimental_analysis_of_the_acoustic_emission_waveforms_generated_by_friction_between_invol.pdf,extraction_papers/paper-0952_experimental_analysis_of_the_acoustic_emission_waveforms_generated_by_friction_between_invol.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0952_experimental_analysis_of_the_acoustic_emission_waveforms_generated_by_friction_between_invol.pdf,hardlink
308,paper-0953,paper-0953_metaheuristic_based_machine_learning_models_for_accurate_battery_remaining_useful_life_predi.pdf,extraction_papers/paper-0953_metaheuristic_based_machine_learning_models_for_accurate_battery_remaining_useful_life_predi.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0953_metaheuristic_based_machine_learning_models_for_accurate_battery_remaining_useful_life_predi.pdf,hardlink
309,paper-0954,paper-0954_hyperscale_cascaded_transformer_net_based_framework_for_remaining_useful_life_prediction_of.pdf,extraction_papers/paper-0954_hyperscale_cascaded_transformer_net_based_framework_for_remaining_useful_life_prediction_of.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0954_hyperscale_cascaded_transformer_net_based_framework_for_remaining_useful_life_prediction_of.pdf,hardlink
310,paper-0957,paper-0957_a_new_portable_smart_percussion_system_embedded_on_raspberry_pi_for_bolt_looseness_detection.pdf,extraction_papers/paper-0957_a_new_portable_smart_percussion_system_embedded_on_raspberry_pi_for_bolt_looseness_detection.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0957_a_new_portable_smart_percussion_system_embedded_on_raspberry_pi_for_bolt_looseness_detection.pdf,hardlink
311,paper-0959,paper-0959_temporal_attention_integrated_simulation_modelling_of_automotive_component_degradation_for_r.pdf,extraction_papers/paper-0959_temporal_attention_integrated_simulation_modelling_of_automotive_component_degradation_for_r.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0959_temporal_attention_integrated_simulation_modelling_of_automotive_component_degradation_for_r.pdf,hardlink
312,paper-0960,paper-0960_data_driven_defrost_on_demand_scheduling_in_reefer_ships_a_predictive_maintenance_framework.pdf,extraction_papers/paper-0960_data_driven_defrost_on_demand_scheduling_in_reefer_ships_a_predictive_maintenance_framework.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0960_data_driven_defrost_on_demand_scheduling_in_reefer_ships_a_predictive_maintenance_framework.pdf,hardlink
313,paper-0961,paper-0961_a_physics_informed_ai_methodology_for_prognostics_and_health_management_of_complex_systems_u.pdf,extraction_papers/paper-0961_a_physics_informed_ai_methodology_for_prognostics_and_health_management_of_complex_systems_u.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0961_a_physics_informed_ai_methodology_for_prognostics_and_health_management_of_complex_systems_u.pdf,hardlink
314,paper-0963,paper-0963_vibration_based_fault_detection_in_induced_draft_fans_using_unsupervised_machine_learning_ap.pdf,extraction_papers/paper-0963_vibration_based_fault_detection_in_induced_draft_fans_using_unsupervised_machine_learning_ap.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0963_vibration_based_fault_detection_in_induced_draft_fans_using_unsupervised_machine_learning_ap.pdf,hardlink
315,paper-0965,paper-0965_diagnosis_of_partial_discharge_in_high_voltage_potential_transformers_using_2d_scatter_plots.pdf,extraction_papers/paper-0965_diagnosis_of_partial_discharge_in_high_voltage_potential_transformers_using_2d_scatter_plots.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0965_diagnosis_of_partial_discharge_in_high_voltage_potential_transformers_using_2d_scatter_plots.pdf,hardlink
316,paper-0967,paper-0967_reliability_adaptive_control_of_aerospace_electromechanical_actuators_with_coupled_degradati.pdf,extraction_papers/paper-0967_reliability_adaptive_control_of_aerospace_electromechanical_actuators_with_coupled_degradati.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0967_reliability_adaptive_control_of_aerospace_electromechanical_actuators_with_coupled_degradati.pdf,hardlink
317,paper-0968,paper-0968_differentiable_neural_search_architecture_with_zero_cost_metrics_for_insulator_fault_predict.pdf,extraction_papers/paper-0968_differentiable_neural_search_architecture_with_zero_cost_metrics_for_insulator_fault_predict.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0968_differentiable_neural_search_architecture_with_zero_cost_metrics_for_insulator_fault_predict.pdf,hardlink
318,paper-0969,paper-0969_explaining_system_level_prognostics_with_established_machine_learning_methods.pdf,extraction_papers/paper-0969_explaining_system_level_prognostics_with_established_machine_learning_methods.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0969_explaining_system_level_prognostics_with_established_machine_learning_methods.pdf,hardlink
319,paper-0972,paper-0972_artificial_intelligence_driven_dynamic_optimization_for_predictive_maintenance_and_cybersecu.pdf,extraction_papers/paper-0972_artificial_intelligence_driven_dynamic_optimization_for_predictive_maintenance_and_cybersecu.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0972_artificial_intelligence_driven_dynamic_optimization_for_predictive_maintenance_and_cybersecu.pdf,hardlink
320,paper-0979,paper-0979_a_novel_approach_for_motor_bearing_fault_detection_using_emd_based_denoising_and_detrended_f.pdf,extraction_papers/paper-0979_a_novel_approach_for_motor_bearing_fault_detection_using_emd_based_denoising_and_detrended_f.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0979_a_novel_approach_for_motor_bearing_fault_detection_using_emd_based_denoising_and_detrended_f.pdf,hardlink
321,paper-0980,paper-0980_aero_engine_remaining_useful_life_prediction_an_adaptive_method_for_individual_differences_o.pdf,extraction_papers/paper-0980_aero_engine_remaining_useful_life_prediction_an_adaptive_method_for_individual_differences_o.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0980_aero_engine_remaining_useful_life_prediction_an_adaptive_method_for_individual_differences_o.pdf,hardlink
322,paper-0982,paper-0982_guided_ultrasound_horn_enhanced_fiber_bragg_grating_sensor_for_partial_discharge_detection_i.pdf,extraction_papers/paper-0982_guided_ultrasound_horn_enhanced_fiber_bragg_grating_sensor_for_partial_discharge_detection_i.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0982_guided_ultrasound_horn_enhanced_fiber_bragg_grating_sensor_for_partial_discharge_detection_i.pdf,hardlink
323,paper-0985,paper-0985_deep_learning_for_gear_defect_diagnosis_and_wear_prediction_in_automotive_systems.pdf,extraction_papers/paper-0985_deep_learning_for_gear_defect_diagnosis_and_wear_prediction_in_automotive_systems.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0985_deep_learning_for_gear_defect_diagnosis_and_wear_prediction_in_automotive_systems.pdf,hardlink
324,paper-0986,paper-0986_multi_source_data_fusion_and_multi_task_physics_informed_transformer_for_power_transformer_f.pdf,extraction_papers/paper-0986_multi_source_data_fusion_and_multi_task_physics_informed_transformer_for_power_transformer_f.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0986_multi_source_data_fusion_and_multi_task_physics_informed_transformer_for_power_transformer_f.pdf,hardlink
325,paper-0987,paper-0987_computer_aided_development_and_experimental_testing_of_a_multi_sensor_system_for_a_tilting_p.pdf,extraction_papers/paper-0987_computer_aided_development_and_experimental_testing_of_a_multi_sensor_system_for_a_tilting_p.pdf,extraction_papers/ontocast_runs/run_500_20260710_185042/input/paper-0987_computer_aided_development_and_experimental_testing_of_a_multi_sensor_system_for_a_tilting_p.pdf,hardlink
