corpus_id,source_title,pdf_file,pdf_sha256,duplicate_sha256_count,final_extraction_run,actual_model,chunks,retry_run_count,sanitization,run_notes,facts_file,facts_sha256,query_index,extracted_title,extracted_task,extracted_case_count,matched_graph_literal,linkage_method,title_match_score,linkage_confidence
paper-2280,Fractional Poisson Process for Estimation of Capacity Degradation in Li-Ion Batteries by Walk Sequences,extraction_papers/paper-2280_fractional_poisson_process_for_estimation_of_capacity_degradation_in_li_ion_batteries_by_wal.pdf,8f1817e57720badb0fd18f066025c55c47cc03775da9441198197d23017726e8,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_01ea63eede93.ttl,284c4d3583ff6c5edfd25615ba88bb5d39bab08d7eed788185c5baf0c431b828,606,Factsdoc1_17,Remaining useful life estimation,2,Fractional Poisson Process for Estimation of Capacity Degradation in Li-Ion Batteries by Walk Sequences,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2285,Exposing Vulnerabilities: Physical Adversarial Attacks on AI-Based Fault Diagnosis Models in Industrial Air-Cooling Systems,extraction_papers/paper-2285_exposing_vulnerabilities_physical_adversarial_attacks_on_ai_based_fault_diagnosis_models_in.pdf,e9c02e270725a29c3a0457f7bad64ea3379801e097c7d4057c4a89ea1199b636,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_c656a6268582.ttl,d46135eab12b18fe3d3a994e2059e0afd2cdf0f9e0ad2d75b56cb4f400f0947f,993,Factsarticle1_56,Fault detection,1,Exposing Vulnerabilities: Physical Adversarial Attacks on AI-Based Fault Diagnosis Models in Industrial Air-Cooling Systems,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2287,A Method for Predicting the Remaining Life of Lithium-Ion Batteries Based on an Improved Dempster–Shafer Evidence Theory Framework,extraction_papers/paper-2287_a_method_for_predicting_the_remaining_life_of_lithium_ion_batteries_based_on_an_improved_dem.pdf,70e98b054988527e85dd071e4fc010fccaf17bd3776fa722fdc61ecbf828747f,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_2e33d1a3d1d2.ttl,0a58ceb59463c7bd45da40eeadc88c28a6406df97314ed96fa661b155e29c195,694,battery health status prediction,Remaining useful life estimation,1,A Method for Predicting the Remaining Life of Lithium-Ion Batteries Based on an Improved Dempster-Shafer Evidence Theory Framework,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2288,Integrating Dimensional Analysis and Machine Learning for Predictive Maintenance of Francis Turbines in Sediment-Laden Flow,extraction_papers/paper-2288_integrating_dimensional_analysis_and_machine_learning_for_predictive_maintenance_of_francis.pdf,bd0df6e0d59ff03b4e3203e03aab8cfa802141082151d747d4ba97328325397a,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_2d985f627050.ttl,a1dfd660f6edd1018ac458fbb6650125fbb8d12d8858aef233a7b3d8ee6e02d5,693,Factsarticle1_57,Fault detection,2,Integrating Dimensional Analysis and Machine Learning for Predictive Maintenance of Francis Turbines in Sediment-Laden Flow,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2293,Group-Theoretic Bilateral Symmetry Analysis for Automotive Steering Systems: A Physics-Informed Deep Learning Framework for Symmetry-Breaking Fault Pattern Recognition,extraction_papers/paper-2293_group_theoretic_bilateral_symmetry_analysis_for_automotive_steering_systems_a_physics_inform.pdf,ef93ae5beb011efb589d18b0ca4047b259727f0e05772ee0f49d55ac7fb4e55a,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_a6572a1be08e.ttl,35bc22ad27a706a50c70fe04fc9bb3e30d91722b867651e9233d1883422394e2,940,S-CNN,Fault feature extraction,1,Group-Theoretic Bilateral Symmetry Analysis for Automotive Steering Systems: A Physics-Informed Deep Learning Framework for Symmetry-Breaking Fault Pattern Recognition,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2296,Hybrid Explainable AI Framework for Predictive Maintenance of Aeration Systems in Wastewater Treatment Plants,extraction_papers/paper-2296_hybrid_explainable_ai_framework_for_predictive_maintenance_of_aeration_systems_in_wastewater.pdf,a36d2a94046e43a3772186ad8ec74d5cf5df6f801c8e0eef1dec0cd93bfe7727,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_e2e11d66f230.ttl,a96f7767c3234bb75f4e8980005959f7eff2957dff65e0d44f304b7f2f5dc815,1045,Hybrid Explainable AI Framework for Predictive Maintenance of Aeration Systems in Wastewater Treatment Plants,Fault detection,1,Hybrid Explainable AI Framework for Predictive Maintenance of Aeration Systems in Wastewater Treatment Plants,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2297,Machine Learning-Based Condition Monitoring with Novel Event Detection and Incremental Learning for Industrial Faults and Cyberattacks,extraction_papers/paper-2297_machine_learning_based_condition_monitoring_with_novel_event_detection_and_incremental_learn.pdf,6e77fcbdae759ea6ec17464def4ae2dd749539c34cee8826f08b1f4408a0ecbe,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_a4f2719d027c.ttl,f2bbf57546602296e6cafc950e669733d3e4ac6fa9a2b81a49c158229b698742,936,Factsarticle_1_2,Fault detection,1,Machine Learning-Based Condition Monitoring with Novel Event Detection and Incremental Learning for Industrial Faults and Cyberattacks,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2298,Decentralized Distributed Sequential Neural Networks Inference on Low-Power Microcontrollers in Wireless Sensor Networks: A Predictive Maintenance Case Study,extraction_papers/paper-2298_decentralized_distributed_sequential_neural_networks_inference_on_low_power_microcontrollers.pdf,6c6f863585d0b95d090b6caba3b96772c1d1f20d376d11dcc9f92ba1731dabb5,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_29d80fec6db0.ttl,aaa2b8c73cc28aad4534a3b8ed0cf729829fd90f8bc7d6de9f6b9acf6d59074d,685,Factsarticle1_59,Remaining useful life estimation,1,Decentralized Distributed Sequential Neural Networks Inference on Low-Power Microcontrollers in Wireless Sensor Networks: A Predictive Maintenance Case Study,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2299,Analytical Health Indices: Towards Reliability-Informed Deep Learning for PHM,extraction_papers/paper-2299_analytical_health_indices_towards_reliability_informed_deep_learning_for_phm.pdf,9c3034aa5a685e50061072d5cec02a9b5c7f8d52ecc0adf6246408c1afe98ff4,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_7cdadd5c13a1.ttl,f044081ed27793d5468e4069e4d081dbca1374c1e537d5ca41480d6b2331c891,869,Factsdoc1_18,Health assessment,1,Analytical Health Indices: Towards Reliability-Informed Deep Learning for PHM,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2300,Fault Prediction of Hydropower Station Based on CNN-LSTM-GAN with Biased Data,extraction_papers/paper-2300_fault_prediction_of_hydropower_station_based_on_cnn_lstm_gan_with_biased_data.pdf,18e9527b2f68f57c8241cc096670a8497730f16830451bd9e3521e02907c6c56,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_8954f485e96f.ttl,5c0eaf541adb817cf93fd3c4c417c77cd0d242254c343e71e536844c2f48b65c,893,Untitled extracted case,Fault feature extraction,1,Fault Prediction of Hydropower Station Based On CNN-LSTM-GAN with Biased Data,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2301,Investigation of the Possibilities for Infrared Diagnosis of Peirce–Smith Converters in Non-Ferrous Metallurgy,extraction_papers/paper-2301_investigation_of_the_possibilities_for_infrared_diagnosis_of_peirce_smith_converters_in_non.pdf,94ad2a12c8109ded8b70dc86048ac2c1bdbd6153367209c34524f3db045a7c80,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_0fef9a50cdea.ttl,185d560a120762d09a9aa8dad77bcb4acb834de0f04d93f2e46fdd6a63b6426f,634,Factsarticle1_61,Fault detection,1,Investigation of the Possibilities for Infrared Diagnosis of Peirce-Smith Converters in Non-Ferrous Metallurgy,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2304,Supervised Learning-Based Fault Classification in Industrial Rotating Equipment Using Multi-Sensor Data,extraction_papers/paper-2304_supervised_learning_based_fault_classification_in_industrial_rotating_equipment_using_multi.pdf,108e7b66b725b8c501bb5adddf3a147f0a26dac084bdc69b8eb5e0186c659308,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_1f562b8ac71c.ttl,1f769d8fed044c17f49bec89bba429a63c6d3774d45b3cfc525e690f9589d16a,670,predictive maintenance,Fault detection,2,Supervised Learning-Based Fault Classification in Industrial Rotating Equipment Using Multi-Sensor Data,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2305,A New Two-Stage Probabilistic Remaining Useful Life Prediction Method for Wind Turbines,extraction_papers/paper-2305_a_new_two_stage_probabilistic_remaining_useful_life_prediction_method_for_wind_turbines.pdf,a5e09014276c08d9182cd83d5e33b57407e73932b47fedc905cbe25dc21af786,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_b302af5fff29.ttl,3c74695c7c9935d9f3bbca5c24d01e408b213fc06f8b833df79ce8dace70ca98,962,A New Two-Stage Probabilistic Remaining Useful Life Prediction Method for Wind Turbines,Fault detection,1,A New Two-Stage Probabilistic Remaining Useful Life Prediction Method for Wind Turbines,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2306,Remaining Useful Life Prediction of Rolling Bearings Based on Empirical Mode Decomposition and Transformer Bi-LSTM Network,extraction_papers/paper-2306_remaining_useful_life_prediction_of_rolling_bearings_based_on_empirical_mode_decomposition_a.pdf,eb8c290c87f857b18c60fc6f91b3da07dcbc96d1b3013ac2803701a4c6840f96,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_498d5e8d4af6.ttl,d94cce430c692c8780aa97796379056c7c021265c07270620595fbdf1a766d53,755,Untitled extracted case,Remaining useful life estimation,1,Remaining Useful Life Prediction of Rolling Bearings Based on Empirical Mode Decomposition and Transformer Bi-LSTM Network,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2307,Rolling Bearing Fault Diagnosis Considering Long-Term Dependence and Time-Frequency Feature Fusion,extraction_papers/paper-2307_rolling_bearing_fault_diagnosis_considering_long_term_dependence_and_time_frequency_feature.pdf,517fcdf73d5dad5c40db365f632f9a8ab57a083636d16e199f7a52aca9f5a0f5,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_7a185cb42ae6.ttl,43478736d7efc74059f1b367e9cc2366f458c6e168a46464fa052046f1e7f262,864,accuracy,Fault detection,1,Rolling Bearing Fault Diagnosis Considering Long-Term Dependence and Time-Frequency Feature Fusion,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2312,Digital twin-based performance evaluation of a photovoltaic system: A real-time monitoring and optimization framework,extraction_papers/paper-2312_digital_twin_based_performance_evaluation_of_a_photovoltaic_system_a_real_time_monitoring_an.pdf,cf71fc21db967cbb133f974eeb1f210ea953aad57e465a1cff23a570bc8d71b2,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_322713e7e2a7.ttl,070739a6db37c420c861bd437242e3b1068a152c68635cdac6df20eec018ca77,703,fault detection,Fault detection,1,Digital twin-based performance evaluation of a photovoltaic system: A real-time monitoring and optimization framework,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2317,Towards Reliable RUL Prediction: Impact of Feature Selection on Degradation Modelling,extraction_papers/paper-2317_towards_reliable_rul_prediction_impact_of_feature_selection_on_degradation_modelling.pdf,28fc9e8a59b69f01027c2f55e3e0d7bc0a79e712f027a82e5720595c767a5e44,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_32f8dfb4f37c.ttl,f4e1d6fdc5efa1ad5a89b394c996c5f305582918dfc6c93159a27b9d81457dcc,706,Towards Reliable RUL Prediction: Impact of Feature Selection on Degradation Modelling,Remaining useful life estimation,1,Towards Reliable RUL Prediction: Impact of Feature Selection on Degradation Modelling,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2318,Prediction of Failure Pressure of Sulfur-Corrosion-Defective Pipelines Based on GABP Neural Networks,extraction_papers/paper-2318_prediction_of_failure_pressure_of_sulfur_corrosion_defective_pipelines_based_on_gabp_neural.pdf,b870f16a7a8322ff7aa3a8aceb38f8c5ac758293c13342cddee566ccc450df37,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_def36f8670c0.ttl,3517005810dffd89cf7048225fc951d2009ef3c1061c854e04d963a66cbff95d,1034,Prediction of Failure Pressure of Sulfur-Corrosion-Defective Pipelines Based on GABP Neural Networks,Fault detection,1,Prediction of Failure Pressure of Sulfur-Corrosion-Defective Pipelines Based on GABP Neural Networks,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2319,Technical Condition Assessment of Light-Alloy Wheel Rims Based on Acoustic Parameter Analysis Using a Neural Network,extraction_papers/paper-2319_technical_condition_assessment_of_light_alloy_wheel_rims_based_on_acoustic_parameter_analysi.pdf,473f17a063282361ff2f00afec736f971867452e526fe4b3bb93b11c0ab0159f,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_399c85ed8b40.ttl,d9325507c2077cb89709d075109b04e809c6f9475a49637cf113d5e639c66385,721,Technical Condition Assessment of Light-Alloy Wheel Rims Based on Acoustic Parameter Analysis Using a Neural Network,Health assessment,3,Technical Condition Assessment of Light-Alloy Wheel Rims Based on Acoustic Parameter Analysis Using a Neural Network,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2320,Intelligent condition monitoring of gear system at variable load and variable speed using vibration data,extraction_papers/paper-2320_intelligent_condition_monitoring_of_gear_system_at_variable_load_and_variable_speed_using_vi.pdf,79d2bc9329aac756726f7fdb1a21a5bdcfe5f8c3ca83d6bfdf03da80a38605a6,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_6a86c844c7f6.ttl,3fd7090bd4ff01f8a3c2a19c145b7add98aae39f270124a6559494fe042b0a43,836,Intelligent condition monitoring of gear system at variable load and variable speed using vibration data,Remaining useful life estimation,1,Intelligent condition monitoring of gear system at variable load and variable speed using vibration data,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2322,Time-aware predictive maintenance of electrical submersible pumps using catboost ensemble learning and trend-based labeling,extraction_papers/paper-2322_time_aware_predictive_maintenance_of_electrical_submersible_pumps_using_catboost_ensemble_le.pdf,c4b95180d1a1617a094343d27bc22808dfd5c4543059f965adfbba89d423ab99,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_fc289f785b3b.ttl,897b0b1f8217f796b7973408a7e229b11688282aeb42d4cf63cdecfd4a6d5cf5,1092,Time-aware predictive maintenance of electrical submersible pumps using catboost ensemble learning and trend-based labeling,Fault detection,1,Time-aware predictive maintenance of electrical submersible pumps using catboost ensemble learning and trend-based labeling,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2323,Complex System Diagnostics Using a Knowledge Graph-Informed and Large Language Model-Enhanced Framework,extraction_papers/paper-2323_complex_system_diagnostics_using_a_knowledge_graph_informed_and_large_language_model_enhance.pdf,9cb6b7fe16370a889b85801826985ecfdf89c58abc17205b07339dc549dcdbc0,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_f2b10473f690.ttl,16db089bbc0d94b396a82da392a341fc8b250c0c8261cc0364981509a2ed1a0f,1071,Untitled extracted case,One step future state forecast,1,Complex System Diagnostics Using a Knowledge Graph-Informed and Large Language Model-Enhanced Framework,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2324,Fault analysis of chemical equipment based on an improved hybrid model,extraction_papers/paper-2324_fault_analysis_of_chemical_equipment_based_on_an_improved_hybrid_model.pdf,40dfcf40ba8b71b4ee8b93632b56ae8e4be28058918fbbfbb269291f1bd16362,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_4b8fb8b45222.ttl,39470d6e5669ca2684b25ff7d5c1d159fd4782fc1d8943c4a56c8026a073a446,763,Untitled extracted case,One step future state forecast,1,Fault analysis of chemical equipment based on an improved hybrid model,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2325,Integration of Data Analytics and Data Mining for Machine Failure Mitigation and Decision Support in Metal–Mechanical Industry,extraction_papers/paper-2325_integration_of_data_analytics_and_data_mining_for_machine_failure_mitigation_and_decision_su.pdf,b401d447763da72f610301c320675e67a3e3722cdff0a9dadbfeabb2291bb88f,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_ef2959399ba1.ttl,1e5866122c35f753dc9f76831e853cf9052f67a9f36adc70e903321dcdd9150b,1069,no failure,Fault detection,1,Integration of Data Analytics and Data Mining for Machine Failure Mitigation and Decision Support in Metal-Mechanical Industry,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2326,Anomaly-Detection Framework for Thrust Bearings in OWC WECs Using a Feature-Based Autoencoder,extraction_papers/paper-2326_anomaly_detection_framework_for_thrust_bearings_in_owc_wecs_using_a_feature_based_autoencode.pdf,dc1b7c67e1fc0a07fc494830aab7b68641f4df0a9b27a401eccf392761a129cc,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_c3622e2f1fb9.ttl,1b2251c91741c521079162c02e13498b85a2da98c8a0e52a297d15d1335eea51,985,OWC WEC,Fault detection,1,Anomaly-Detection Framework for Thrust Bearings in OWC WECs Using a Feature-Based Autoencoder,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2327,Efficient Fault Diagnosis of Elevator Cabin Door Drives Using Machine Learning with Data Reduction for Reliable Transmission,extraction_papers/paper-2327_efficient_fault_diagnosis_of_elevator_cabin_door_drives_using_machine_learning_with_data_red.pdf,563881f536bab740a56e3f505dadf399ebce718241709257c1244930980cdb72,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_132fb3c19ecf.ttl,289337ef2346932a572dcf08fb08494a62fb27c56cfc07b75bddcec64281b366,641,Factsarticle1_70,Fault identification,1,Efficient Fault Diagnosis of Elevator Cabin Door Drives Using Machine Learning with Data Reduction for Reliable Transmission,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2329,Anomaly Detection Method for Hydropower Units Based on KSQDC-ADEAD Under Complex Operating Conditions,extraction_papers/paper-2329_anomaly_detection_method_for_hydropower_units_based_on_ksqdc_adead_under_complex_operating_c.pdf,6730c9c95393d02462841afd2a5459eec8eb9f3dc70898fcecee1e121e7acb02,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_08e6afccca23.ttl,f17f63017b918683d736cdbd12a57e0e02f0e7fa6bcad6b8783b66dcaa91c519,618,Untitled extracted case,One step future state forecast,1,Anomaly Detection Method for Hydropower Units Based on KSQDC-ADEAD Under Complex Operating Conditions,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2332,Research on the Bearing Remaining Useful Life Prediction Method Based on Optimized BiLSTM,extraction_papers/paper-2332_research_on_the_bearing_remaining_useful_life_prediction_method_based_on_optimized_bilstm.pdf,711c2e60a67b5639ff1a74f3fe48740dd4543b1617bd05659a35d57efb1bfeaf,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_6148cd04d138.ttl,e51e872ef875b627825db2881f7f0d375719b03e438aacbe306b6b028a569dfb,810,Factsarticle1_72,Remaining useful life estimation,1,Research on the Bearing Remaining Useful Life Prediction Method Based on Optimized BiLSTM,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2333,A Fault Detection Framework for Rotating Machinery with a Spectrogram and Convolutional Autoencoder,extraction_papers/paper-2333_a_fault_detection_framework_for_rotating_machinery_with_a_spectrogram_and_convolutional_auto.pdf,86e276dfac3853c63b88bf8648d5ff4d86776b8829be9d4aea3df1ffd8dbb898,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_842e98fc7ec5.ttl,1135871ff4b2720adb136e00fc18fde5bc211305708936a6ea277bd382877fa6,883,Factsarticle1_73,Fault detection,1,A Fault Detection Framework for Rotating Machinery with a Spectrogram and Convolutional Autoencoder,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2338,Non-Intrusive Low-Cost IoT-Based Hardware System for Sustainable Predictive Maintenance of Industrial Pump Systems,extraction_papers/paper-2338_non_intrusive_low_cost_iot_based_hardware_system_for_sustainable_predictive_maintenance_of_i.pdf,9cf5333096b0ceb6df3fee6088526a1995bc7fc7ea22d34dddf149d30ad1f4c5,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_f71d2b80cc05.ttl,3cf34ecbb30e167fcb172d0717542b16bbbc6cae6309dc2b3397bb65268bf867,1078,Factsdoc1_23,Fault detection,1,Non-Intrusive Low-Cost IoT-Based Hardware System for Sustainable Predictive Maintenance of Industrial Pump Systems,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2339,KACFormer: A Novel Domain Generalization Model for Cross-Individual Bearing Fault Diagnosis,extraction_papers/paper-2339_kacformer_a_novel_domain_generalization_model_for_cross_individual_bearing_fault_diagnosis.pdf,eedf0ed40169efa6daf09d81f0b4976ef12d6255a1d6d085420430c9d1931393,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_8aff7c700bea.ttl,d5a60d66402692773b8b0d62b3ae4afbfd17400917b9ff302606e34ad20b44e0,898,bearing fault diagnosis with KANs and CNN-Transformer modules,Fault detection,1,KACFormer: A Novel Domain Generalization Model for Cross-Individual Bearing Fault Diagnosis,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2341,A Multi-Model Fusion Framework for Aeroengine Remaining Useful Life Prediction,extraction_papers/paper-2341_a_multi_model_fusion_framework_for_aeroengine_remaining_useful_life_prediction.pdf,048e181193a471582ae70b2fa6e7782936bbf5573c8b185b8d7b31743f2bae41,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_c5ee380d0d93.ttl,caf053162423dae51c90e491f8451729a0cd55b7e6aaebe32a58327c52aabf36,990,AMulti-Model Fusion Framework for Aeroengine Remaining Useful Life Prediction,Remaining useful life estimation,1,A Multi-Model Fusion Framework for Aeroengine Remaining Useful Life Prediction,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2342,The Estimation of the Remaining Useful Life of Ceramic Plates Used in Iron Ore Filtration Through a Reliability Model and Machine Learning Methods Applied to Industrial Process Variables of a Pims,extraction_papers/paper-2342_the_estimation_of_the_remaining_useful_life_of_ceramic_plates_used_in_iron_ore_filtration_th.pdf,db853e19e3dd93964e2387576545c00847fcebdad4229c2aebae5927620d47f2,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_aa6a012cb10f.ttl,9511678451ec1603b851721ac554a2ed41805d31cba0d50e120f26d4b48bf8e5,946,Factsarticle1_75,Remaining useful life estimation,1,The Estimation of the Remaining Useful Life of Ceramic Plates Used in Iron Ore Filtration Through a Reliability Model and Machine Learning Methods Applied to Industrial Process Variables of a Pims,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2344,Signal Processing Optimization in Resource-Limited IoT for Fault Prediction in Rotating Machinery,extraction_papers/paper-2344_signal_processing_optimization_in_resource_limited_iot_for_fault_prediction_in_rotating_mach.pdf,4e0601465c256207c47f10d51a8343c818c89e7dd1744a0e61e658fb596b2207,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_10c7cf4bb507.ttl,eb720bc4072b4ad16bebdf8733790bd9d0a54d7a50d289cf92fa41b2596cb22c,635,Signal Processing Optimization in Resource-Limited IoT for Fault Prediction in Rotating Machinery,Fault detection,1,Signal Processing Optimization in Resource-Limited IoT for Fault Prediction in Rotating Machinery,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
paper-2346,Remaining Useful Life Prediction of PEMFC Based on 2-Layer Bidirectional LSTM Network,extraction_papers/paper-2346_remaining_useful_life_prediction_of_pemfc_based_on_2_layer_bidirectional_lstm_network.pdf,6499ba4bdc9bca4257d617817a594ce88e46571d8b9d85539e9265ef4f0d58e1,1,run_500_more_20260721_105503,gpt-5.4-mini,3,0,false,proxy; OntoCast alias gpt-5-mini,extraction_papers/ontocast_runs/run_500_more_20260721_105503/output/facts_0cbd095ba81e.ttl,13a51e629a3a449be4d3dd38639e622e80258d9dc2f4921a50ef231dd9be375e,628,Factsarticle1_77,Remaining useful life estimation,1,Remaining Useful Life Prediction of PEMFC Based on 2-Layer Bidirectional LSTM Network,reconstructed_bipartite_title_match,1.000000,exact_or_near_exact
