id,controversy_level,normalized_reason_category,subagent_reason_category,recommended_action,brief_reason,current_screening_confidence,current_screening_notes,pdf_present,title,year,source,doi
paper-2210,medium,business_social,human_behavior_policy,review_keep,Behavioral nudging study addresses compliance with CBM guidelines; relevant to maintenance policy but not an equipment diagnostic/prognostic study.,high,condition based maintenance compliance,no,Nudging Tactics for Enhanced Compliance With Condition-Based Maintenance Guidelines,2025,Journal of Operations Management,10.1002/joom.1366
paper-2244,medium,business_social,business_contract_risk,review_keep,Sensor data are used mainly for service-contract maintenance risk/cost assessment; asset-health decision support is secondary.,high,machine maintenance contract risk,no,The use of IoT sensor data to dynamically assess maintenance risk in service contracts,2025,European Journal of Operational Research,10.1016/j.ejor.2025.01.041
paper-2250,medium,software_it_cyber,cybersecurity_transport_framework,review_keep,"Quantum-secure VANET architecture includes vehicle fault detection, but cybersecurity/communication design dominates the PdM content.",medium,vehicle fault maintenance framework,yes,Quantum-Secure Predictive Maintenance Framework for Future VANET-Based Smart Transportation Systems,2025,SSRG International Journal of Electrical and Electronics Engineering,10.14445/23488379/IJEEE-V12I6P104
paper-2360,medium,business_social,human_factors_dss,review_keep,Selects AI decision-support systems for prognostics using user preferences; meta/organizational focus rather than direct asset PdM.,medium,decision support for machine maintenance,yes,Decision factors for the selection of AI-based decision support systems—The case of task delegation in prognostics,2025,PLOS ONE,10.1371/journal.pone.0328411
paper-2415,medium,business_social,business_context_asset_pdm,review_keep,"Pandemic/SME decision-support framing is business-oriented, though the application remains asset predictive maintenance.",high,predictive maintenance asset management,yes,Artificial intelligence-based human-centric decision support framework: an application to predictive maintenance in asset management under pandemic environments,2025,Annals of Operations Research,10.1007/s10479-021-04373-w
paper-2591,medium,business_social,business_process_management,review_keep,AI-enhanced FMEA/RPN prediction for business-process risk in glass manufacturing; maintenance planning is secondary and asset target is vague.,medium,FMEA risks for manufacturing maintenance,yes,Optimization of Business Processes Using Artificial Intelligence,2025,Electronics (Switzerland),10.3390/electronics14112105
paper-2617,medium,software_it_cyber,infrastructure_it_equipment,review_keep,Highway toll on-board-unit status monitoring also targets fee evasion/transactions; maintenance of the device is secondary.,medium,Toll OBU status monitoring,yes,Real-Time Monitoring of On-Board Unit Status in Highway Electronic Toll Collection Systems Using Graphsage-Based Heterogeneous Graph Learning,2025,Concurrency and Computation: Practice and Experience,10.1002/cpe.70056
paper-2736,medium,software_it_cyber,software_it_hardware,review_keep,Prescriptive maintenance for IT&C equipment using sensor data and computer logs; sits near the IT service/hardware reliability boundary.,medium,ITC equipment prescriptive maintenance,yes,Analytical Research Regarding the Implementation of a Prescriptive Maintenance System Applied to IT&C Equipment,2025,Machines,10.3390/machines13050412
paper-2859,medium,civil_geotechnical_infrastructure,generic_structural_health,review_keep,Generic plate-like structure fatigue-crack SHM/RUL on lab specimens; concrete asset class and maintenance context are ambiguous.,high,Fatigue crack detection prognosis,no,An advanced nonlinear framework for early detection and prognosis of fatigue cracks in plate-like structures,2025,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.112632
paper-2882,medium,civil_geotechnical_infrastructure,generic_ndt_unclear_asset,review_keep,Carbon-steel eddy-current defect reconstruction for NDT/SHM; RUL motivation exists but no concrete maintained asset is specified.,high,NDT defect reconstruction for SHM,yes,Complex-Valued CNN-Based Defect Reconstruction of Carbon Steel from Eddy Current Signals,2025,Applied Sciences (Switzerland),10.3390/app15126599
paper-3427,medium,software_it_cyber,software_it_boundary,review_keep,"Blockchain public-transport management paper includes vehicle condition/malfunction prediction, but focus is data governance and fleet management.",medium,Vehicle condition monitoring in transport system,yes,Decentralized Public Transport Management System Based on Blockchain Technology †,2025,Applied Sciences (Switzerland),10.3390/app15031348
paper-3503,medium,performance_or_energy_optimization,generic_digital_twin_control,review_keep,"Neural simulator supports control/condition-monitoring development, but no direct fault/degradation or maintenance decision is evaluated.",high,Gas turbine simulator supports condition monitoring,no,Neural Network Simulator of Gas Turbine Engines for Prototyping and Debugging of Control Systems on Unsteady Modes; [Нейросетевой имитатор газотурбинных двигателей для прототипирования и отладки систем управления неустановившимися режимами],2025,"Mekhatronika, Avtomatizatsiya, Upravlenie",10.17587/mau.26.22-27
paper-3517,medium,software_it_cyber,cyber_physical_security_not_maintenance,review_keep,Predicts cascading smart-grid component failures from cyber/initial-failure scenarios; maintenance purpose is indirect.,medium,Smart grid component failure prediction,no,An Early Stage Failure Prediction Mechanism in Smart Grid Networks,2025,IET Cyber-Physical Systems: Theory and Applications,10.1049/cps2.70035
paper-3518,medium,performance_or_energy_optimization,operations_continuity_not_maintenance,review_keep,Predicts seismic-station power-supply failures for operational continuity rather than a clear maintenance/asset-health workflow.,high,Station power supply failure prediction,yes,IoT-based Intelligent Power Supply Management Using Ensemble Learning for Seismic Observation Stations,2025,Informatica (Slovenia),10.31449/inf.v49i8.6502
paper-3541,medium,generic_method_no_asset_case,parameter_estimation_only,review_keep,Transmission-grid parameter estimation is linked to predictive maintenance only as one downstream use; no direct fault or degradation model.,medium,Grid parameter monitoring for predictive maintenance,no,Efficient Parameter Estimation of Power Transmission Grids Using a Metaheuristic Optimization Approach,2025,IEEE Access,10.1109/ACCESS.2025.3622348
paper-3586,medium,business_social,mission_management_not_maintenance,review_keep,"UAS subsystem faults are predicted for mission reconfiguration and wireless-service continuity, not maintenance planning.",high,UAS subsystem fault prediction,no,Intelligent Health and Mission Management for UAS-Assisted Wireless Networks,2025,IEEE Transactions on Aerospace and Electronic Systems,10.1109/TAES.2024.3472628
paper-3596,medium,process_quality_not_maintenance,generic_digital_twin_proof_of_concept,review_keep,LEGO/Raspberry Pi digital-twin demonstrator mentions predictive maintenance but remains a generic process-simulation example.,high,Digital twin process monitoring and maintenance,no,A Proof-of-Concept Digital Twin for Real-Time Simulation: Leveraging a Model-Based Systems Engineering Approach,2025,IEEE Access,10.1109/ACCESS.2025.3557367
paper-3598,medium,business_social,non_equipment_asset_inspection,review_keep,Shipping-container damage detection supports inspection/logistics; relevance to strict equipment predictive maintenance is indirect.,high,Shipping container damage inspection,no,Automating container damage detection with the YOLO-NAS deep learning model,2025,Science Progress,10.1177/00368504251314084
paper-3634,medium,sensor_material_only,sensor_method_only,review_keep,GaN Hall sensor fabrication/testing is an enabling sensor study; no asset-maintenance case is demonstrated.,high,GaN device condition monitoring,yes,Study of GaN Hall Effect Magnetic Sensors,2025,IEEE Access,10.1109/ACCESS.2025.3539435
paper-3813,medium,performance_or_energy_optimization,parameter_estimation_only,review_keep,Induction-motor parameter estimation mainly supports modeling/control; predictive maintenance is only a possible downstream task.,medium,Motor parameter estimation supports maintenance,no,Parameter Estimation for Three-Phase Induction Motor Based on Performance Curves and Differential Evolution,2025,IEEE Access,10.1109/ACCESS.2025.3592886
paper-3865,medium,software_it_cyber,parameter_estimation_only,review_keep,PMSM mechanical-parameter observer supports control/condition monitoring but does not diagnose degradation or maintenance need.,medium,PMSM parameter estimation for monitoring,no,Synchronous Estimation Scheme of PMSM Mechanical Parameters: A Decoupled Extended Sliding-Mode Observer,2025,IEEE Transactions on Power Electronics,10.1109/TPEL.2025.3560352
paper-3952,medium,civil_geotechnical_infrastructure,generic_renewable_optimization,review_keep,Solar-power/climate-change assessment proposes a broad ML framework; PdM details and asset-fault specificity are limited.,medium,Solar system predictive maintenance framework,yes,An assessment of solar power generating system as a solution to deal with global warming and climate change,2025,Journal of Water and Land Development,10.24425/jwld.2025.154257
paper-3987,medium,performance_or_energy_optimization,generic_ai_condition_monitoring,review_keep,"Brain-inspired learning architecture is evaluated on power-plant operational data, but asset/fault/degradation and maintenance action are unclear.",medium,Condition monitoring architecture likely railway assets,no,Brain-inspired memory architecture for condition monitoring based on hippocampal-neocortical complementary learning,2025,High-speed Railway,10.1016/j.hspr.2025.11.001
paper-0042,low,weak_maintenance_link,weak_maintenance_purpose,review_keep,Analyzes generator operating parameters and capacitor degradation for design/reliability; explicit PdM decision support is indirect.,medium,Generator capacitor degradation analysis,yes,Analysis of the external network parameters influence on the operating characteristics of self-excited induction generators,2026,Electrical Engineering and Electromechanics,10.20998/2074-272X.2026.3.02
paper-0107,low,performance_or_energy_optimization,calibration_operational_monitoring,review_keep,"Heliostat orientation estimation supports calibration and low-maintenance operation, but does not model faults, degradation, or maintenance decisions.",medium,Heliostat condition monitoring calibration,no,Airborne real-time solar concentrator orientation estimation for heliostat coarse calibration,2026,Solar Energy,10.1016/j.solener.2026.114495
paper-0108,low,performance_or_energy_optimization,sensor_method_only,review_keep,Presents a hydraulic displacement transducer/demodulation method for control and condition monitoring with no explicit fault or prognostic task.,medium,Hydraulic system displacement monitoring,yes,Digital Demodulation Method and Application of a PWM-Excited Differential Self-Inductive Displacement Transducer,2026,Sensors,10.3390/s26092751
paper-0110,low,civil_geotechnical_infrastructure,generic_structural_materials,review_keep,Generic creep/RUL framework for structural materials; engineered asset or component application is implied rather than specified.,high,Structural component remaining life,yes,A framework for probabilistic prediction of remaining useful life in structural materials,2026,Probabilistic Engineering Mechanics,10.1016/j.probengmech.2026.103943
paper-0125,low,generic_method_no_asset_case,safety_parameter_selection,review_keep,"Selects aircraft flight parameters for condition monitoring and risk warning, but maintenance/asset-health outcome is implicit.",medium,Aircraft condition monitoring parameters,yes,A Method for Selecting Key Flight Parameters of Aircraft Based on Dual-Domain Rough Set and Three-Branch Decision,2026,Aerospace,10.3390/aerospace13040382
paper-0162,low,weak_maintenance_link,nonindustrial_science_equipment,review_keep,"Forecasts normal telemetry for Cherenkov telescope motors; early anomaly basis is plausible, but maintenance purpose is indirect.",medium,Telescope motor monitoring forecast,yes,Multivariate time-series forecasting of ASTRI-Horn monitoring data: A Normal Behavior Model,2026,Astronomy and Computing,10.1016/j.ascom.2026.101071
paper-0177,low,performance_or_energy_optimization,pv_performance_optimization,review_keep,"PV supervisory interface emphasizes efficiency, shading, and tilt optimization; diagnostic/maintenance linkage is secondary.",medium,PV diagnostics and monitoring,yes,Enhancing Photovoltaic (PV) System Efficiency Through Integrated Inclination Control and I-V Curve-Based Diagnostics,2026,Nature Environment and Pollution Technology,10.46488/NEPT.2026.v25i02.B4369
paper-0275,low,performance_or_energy_optimization,efficiency_monitoring_not_fault,review_keep,Estimates compressor polytropic efficiency from vibration; condition-monitoring relevance is plausible but no fault/degradation prediction is shown.,medium,compressor efficiency monitoring,no,A measurement method for compressor polytropic efficiency utilising vibrational components induced by electromagnetic excitations,2026,Measurement Science and Technology,10.1088/1361-6501/ae5d61
paper-0358,low,software_it_cyber,software_tool_only,review_keep,Software library accelerates cyclostationary analysis for condition monitoring but is not itself an asset PdM study.,medium,machinery CM library,no,CycloTorch: A library for GPU accelerated cyclostationary analysis,2026,SoftwareX,10.1016/j.softx.2026.102698
paper-0447,low,performance_or_energy_optimization,enabling_sensor_harvester,review_keep,Triboelectric harvester powers wireless vibration sensing; it enables monitoring but does not perform asset diagnostics or prognostics.,medium,Harvester enables machinery condition monitoring,no,Compliant mechanism-engineered triboelectric harvester for micro-vibration energy harvesting and wireless sensing,2026,Nano Energy,10.1016/j.nanoen.2026.112010
paper-0451,low,generic_method_no_asset_case,parameter_extraction_only,review_keep,"PV module parameter extraction aids characterization/digital twins, but direct fault, degradation, or maintenance decision support is not demonstrated.",medium,PV module condition monitoring characterization,no,"Physics-informed hybrid fuzzy-metaheuristic optimization for trustworthy photovoltaic module characterization: Enhancing identifiability, stability, and physical consistency",2026,Energy Reports,10.1016/j.egyr.2026.109378
paper-0549,low,process_quality_not_maintenance,indirect_maintenance_purpose,review_keep,"Uses RUL to learn robot tool-use policies, but optimizes operation rather than inspection/repair/replacement.",medium,Tool lifespan guided RUL policy,no,Prolonging Tool Life: Learning Skillful Use of General-Purpose Tools Through Lifespan-Guided Reinforcement Learning,2026,IEEE Access,10.1109/ACCESS.2026.3665020
paper-0568,low,sensor_material_only,sensor_platform_only,review_keep,Ultrasonic edge/telemetry acquisition framework; fault/anomaly detection is described as future work.,medium,AMR ultrasonic condition monitoring framework,yes,High Frequency Ultrasonic Condition Monitoring Framework Based on Edge-Computing and Telemetry Stack Approach,2026,Machines,10.3390/machines14030270
paper-0588,low,generic_method_no_asset_case,preliminary_modeling,review_keep,Preliminary DC motor thermal linearity study for possible condition monitoring; no fault/degradation decision model.,medium,DC machine thermal condition monitoring,yes,Linearity analysis of a brushed DC machine thermal system in response to speed input using transfer function,2026,International Journal of Power Electronics and Drive Systems,10.11591/ijpeds.v17.i1.pp95-106
paper-0593,low,process_quality_not_maintenance,preprocessing_only,review_keep,Motor current denoising method supports diagnostics but does not itself detect faults or drive maintenance decisions.,medium,Motor diagnostic signal denoising,yes,Clarke-Domain Dyadic Wavelet Denoising for Three-Phase Induction Motor Current Signals,2026,Processes,10.3390/pr14060950
paper-0627,low,performance_or_energy_optimization,security_access_control,review_keep,"Blockchain access-control mechanism for PdM data sharing, not an asset health prediction or maintenance method itself.",medium,Access control for machinery PdM,yes,An attribute-driven access control framework based on smart contracts for secure collaborative predictive maintenance,2026,Annales des Telecommunications/Annals of Telecommunications,10.1007/s12243-026-01184-7
paper-0651,low,process_quality_not_maintenance,expert_risk_prioritization,review_keep,Food-processing equipment failures are prioritized by expert/FMECA-style risk model rather than predictive condition monitoring.,high,Food processing machine failure risk,yes,RISK-BASED PERFORMANCE OPTIMIZATION OF MOZZARELLA CHEESE PROCESSING USING EXPERT JUDGEMENT – PREFERENCE SELECTION INDEX (PSI) MODEL,2026,Journal of Engineering and Technology for Industrial Applications,10.5935/jetia.v12i57.3092
paper-0737,low,civil_geotechnical_infrastructure,generic_structural_health_monitoring,review_keep,Generic printed crack sensor for SHM; target asset and maintenance decision context are not specific.,high,Structural crack detection sensors,yes,Printed Crack Detection Sensors for SHM Based on Direct Ink Write Additive Manufacturing,2026,Materials,10.3390/ma19050870
paper-0753,low,business_social,operational_modeling,review_keep,"Gas-turbine vibration response model may support CBM, but no explicit fault diagnosis, degradation tracking or maintenance policy.",medium,Gas turbine vibration prediction,yes,Mathematical Model to Predict Vibration Behavior of LM6000 Gas Turbines at Musayyib Thermal Power Plant Under Variable Operating Conditions,2026,International Journal of Heat and Technology,10.18280/ijht.440135
paper-0765,low,performance_or_energy_optimization,condition_monitoring_weak,review_keep,Converter telemetry classifies load/system states; maintenance action or degradation/fault prognosis is not explicit.,medium,Converter telemetry condition monitoring,yes,Resource-Efficient Telemetry-Based Condition Monitoring with Digitally Configurable DC/DC Converters and Embedded AI,2026,Electronics (Switzerland),10.3390/electronics15040852
paper-0805,low,weak_maintenance_link,retrospective_failure_analysis,review_keep,"Bus engine fire case study recommends CBM but is mostly retrospective accident/root-cause analysis, not predictive maintenance.",high,Bus engine fire maintenance policies,yes,Fires in Urban Passenger Transport Vehicles Engine—Case Study,2026,Vehicles,10.3390/vehicles8020029
paper-0871,low,weak_maintenance_link,reliability_redesign,review_keep,Validates direct-drive retrofit and reliability/economic benefits; PdM appears mainly as an enabled future capability.,high,Spiral classifier reliability validation,yes,Eliminating open gears in spiral classifiers: Five-year validation of reliability and economic benefits,2026,Engineering Solid Mechanics,10.5267/j.esm.2025.12.001
paper-0874,low,sensor_material_only,generic_method_no_asset,review_keep,Generic FEM virtual-sensor workflow with benchmark/CPU examples; asset maintenance decision is indirect.,high,Virtual sensors for condition monitoring,yes,"Virtual Sensors Based on Finite Element Method: Balancing Accuracy, Runtime and Offline Effort",2026,Applied Sciences (Switzerland),10.3390/app16042049
paper-0910,low,process_quality_not_maintenance,quality_troubleshooting,review_keep,Roll defect identification is driven by product thickness variation and troubleshooting; maintenance/PdM link is indirect.,high,Rolling mill defective roll detection,no,Roll contribution estimation from thickness variation,2026,Measurement: Journal of the International Measurement Confederation,10.1016/j.measurement.2025.120036
paper-0913,low,generic_method_no_asset_case,simulation_basis_only,review_keep,Transformer winding force/deformation simulation provides theoretical basis for CBM/fault prediction but lacks monitoring or decision method.,medium,Transformer winding fault mechanics,yes,Study on Cumulative Effects of Mechanical Forces and Deformation in Power Transformer Windings,2026,Energies,10.3390/en19030824
paper-0927,low,process_quality_not_maintenance,mixed_quality_condition_monitoring,review_keep,XAI framework mixes casting/surface quality inspection with one machine-condition acoustic anomaly use case.,high,Smart manufacturing condition monitoring,yes,Explainable AI-Driven Quality and Condition Monitoring in Smart Manufacturing,2026,Sensors,10.3390/s26030911
paper-0945,low,generic_method_no_asset_case,data_standard_only,review_keep,PHM metadata standard/tooling supports datasets but is not an asset-specific predictive maintenance study.,high,PHM diagnostic data standard,yes,ISA-PHM – a Standardized Format for Storing and Utilizing Meta-data of Diagnostic and Prognostic Tests,2026,International Journal of Prognostics and Health Management,10.36001/IJPHM.2026.v17i1.4748
paper-0957,low,civil_geotechnical_infrastructure,generic_structural_health_monitoring,review_keep,Bolt looseness detection is generic SHM across structures; specific in-scope asset and maintenance workflow are unclear.,high,Bolt looseness structural monitoring,yes,A New Portable Smart Percussion System Embedded on Raspberry Pi for Bolt Looseness Detection,2026,Machines,10.3390/machines14030337
paper-0975,low,sensor_material_only,generic_signal_theory,review_keep,Theoretical weak-fault indicator optimality paper lacks a concrete asset application or maintenance decision context.,high,Weak fault detection indicators,no,"Optimality of the mean-square value, skewness, kurtosis, and synentropy for detection of weak additive fault signatures in (nearly) Gaussian noise",2026,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.113828
paper-1014,low,business_social,nonindustrial_office_equipment,review_keep,"Enterprise print-fleet analytics is explicit PdM, but the office/print-management setting is peripheral to strict engineered-asset PdM.",high,Printer predictive maintenance,yes,SMART PRINT MANAGEMENT USING PREDICTIVE ANALYTICS,2025,ShodhKosh: Journal of Visual and Performing Arts,10.29121/shodhkosh.v6.i2s.2025.6710
paper-1043,low,generic_method_no_asset_case,generic_guidance,review_keep,Trustworthy-AI guidance for condition monitoring; maintenance context is explicit but no concrete asset/data case is screened.,high,Trustworthy machine condition monitoring,no,Building Trustworthy AI Systems for Condition Monitoring,2026,IEEE Access,10.1109/ACCESS.2026.3688909
paper-1146,low,performance_or_energy_optimization,performance_monitoring_not_fault,review_keep,"Air-conditioner COP/performance monitoring is useful, but fault/degradation or maintenance decision support is not explicit.",medium,HVAC performance monitoring,no,Non-intrusive performance monitoring method for air conditioners,2026,International Journal of Refrigeration,10.1016/j.ijrefrig.2025.10.003
paper-1193,low,generic_method_no_asset_case,nontraditional_asset,review_keep,"Explicit PdM for interactive art hardware, but the domain is peripheral and nonindustrial.",high,Interactive art installation maintenance,yes,PREDICTIVE MAINTENANCE FOR INTERACTIVE ART INSTALLATIONS,2025,ShodhKosh: Journal of Visual and Performing Arts,10.29121/shodhkosh.v6.i2s.2025.6739
paper-1235,low,process_quality_not_maintenance,inspection_enabler_only,review_keep,"Analog-gauge computer vision supports inspection, but does not itself model asset degradation or faults.",high,Industrial gauge monitoring,yes,Robust Analog Gauge Reading via Virtual Point-Based Geometric Rectification and P2-YOLO-Pose,2026,CMES - Computer Modeling in Engineering and Sciences,10.32604/cmes.2026.080624
paper-1434,low,sensor_material_only,iot_sensor_battery_maintenance,review_keep,"Battery-life model for LoRaWAN environmental sensors; relevant mainly to sensor-node replacement, peripheral to equipment PdM.",medium,sensor battery life prediction,yes,Predictive Battery Life Modeling for LoRaWAN Sensors Using Real-World Deployment Data,2026,Agris On-line Papers in Economics and Informatics,10.7160/AOL.2025.170306
paper-1580,low,business_social,energy_management_not_maintenance,review_keep,"BESS degradation and RUL are modeled, but the main objective is economic power dispatch rather than maintenance decisions.",medium,battery storage life management,no,Economic optimal power management of second-life battery energy storage systems,2025,Journal of Energy Storage,10.1016/j.est.2025.117680
paper-1784,low,civil_geotechnical_infrastructure,generic_pdm_framework_unclear_asset,review_keep,Generic hybrid PdM framework with broad domains and no specific maintained asset or dataset clearly established.,high,predictive maintenance framework,yes,A Hybrid SVM-Bayesian-Fuzzy Logic Framework for Predictive Maintenance,2025,NIPES - Journal of Science and Technology Research,10.37933/nipes/7.4.2025.SI205
paper-1785,low,process_quality_not_maintenance,enabling_simulation_method,review_keep,Contribution is virtual image reproduction for testing a cultivator tine monitoring system; maintenance target is secondary.,high,agricultural tine wear monitoring,no,A methodology for image reproduction in virtual environments applied to an agricultural assistance function,2025,Results in Engineering,10.1016/j.rineng.2025.108313
paper-1846,low,performance_or_energy_optimization,energy_harvesting_operational_monitoring,review_keep,"Train suspension work focuses on energy harvesting and operational-condition classification, not degradation or maintenance scheduling.",medium,Train suspension condition monitoring,no,Self-powered and self-sensing intelligent suspension for application in heavy-haul trains,2025,Sustainable Energy Technologies and Assessments,10.1016/j.seta.2025.104600
paper-1909,low,business_social,energy_management_asset_health,review_keep,"Energy-management controller improves BESS SOH/RUL, but core problem is dispatch/blackout management rather than maintenance.",medium,BESS SOH improvement,yes,Development of an Intelligent Energy Management System to Improve BESS State of Health,2025,Battery Energy,10.1002/bte2.20250019
paper-1933,low,generic_method_no_asset_case,fmea_risk_analysis_not_pdm,review_keep,PV FMEA prioritizes failure modes and actions; preventive risk analysis rather than predictive/condition-based maintenance.,high,PV system FMEA maintenance,no,Failure Mode and Effect Analysis of Floating Photovoltaic Systems: EMOBAMAZON Case Study,2025,IEEE Access,10.1109/ACCESS.2025.3633582
paper-1942,low,performance_or_energy_optimization,sensor_power_enabling_only,review_keep,Energy harvester enables self-powered rotating-machinery monitoring but is not itself a diagnostic/prognostic method.,medium,Energy harvesting for monitoring,no,Halbach-enhanced variable reluctance energy harvesting for self-powered condition monitoring,2025,Energy,10.1016/j.energy.2025.137915
paper-2039,low,software_it_cyber,data_toolchain_weak_pdm,review_keep,Cloud data-science/digital-twin toolchain; fuel-cell degradation/PdM is a proof-of-concept rather than the core diagnostic study.,low,Fuel cell vehicle monitoring tool,no,Development of a cloud-based toolchain for data science in fuel cell vehicles,2025,Journal of Power Sources,10.1016/j.jpowsour.2025.237276
paper-2072,low,civil_geotechnical_infrastructure,broad_infrastructure_monitoring,review_keep,Remote marine-infrastructure architecture covers subsea pipelines/offshore platforms; maintenance scheduling is mentioned but the treatment is broad.,high,Marine infrastructure predictive monitoring,yes,Implementing Ubiquitous Computing for Remote Monitoring of Marine Infrastructure in Harsh Environments,2025,"Journal of Wireless Mobile Networks, Ubiquitous Computing, and Dependable Applications",10.58346/JOWUA.2025.I3.024
paper-2112,low,weak_maintenance_link,design_reliability_not_maintenance,review_keep,"Solder-joint accelerated-life reliability modeling concerns a physical component, but maintenance decision support is indirect.",medium,Solder joint reliability life prediction,yes,A Machine Learning Framework with Shapley’s Additive Explanations to Assess Solder Joint Reliability for Electronic Packaging,2025,Journal of Electronic Materials,10.1007/s11664-025-12101-4
paper-2142,low,performance_or_energy_optimization,design_safety_factor_surrogate,review_keep,Gear safety-factor surrogate for digital twins is closer to design/simulation support than operational diagnostics or RUL prediction.,medium,Gear diagnostics and prognostics,yes,Neural Network-Based Estimation of Gear Safety Factors from ISO-Based Simulations,2025,Symmetry,10.3390/sym17081312
paper-2232,low,generic_method_no_asset_case,generic_digital_twin_rom,review_keep,Reduced-order-model workflow for digital twins; motor prognosis is illustrative while the primary contribution is computational workflow tooling.,medium,industrial digital twin predictive maintenance,no,Parallel reduced-order modeling for digital twins using high-performance computing workflows,2025,Computers and Structures,10.1016/j.compstruc.2025.107867
paper-2263,low,sensor_material_only,reliability_testing_not_pdm,review_keep,Automated life-cycle testing of caster-wheel brakes provides reliability/QA insight rather than a predictive maintenance model.,high,medical device component lifecycle testing,no,Development of A PLC-Based Automated Test System for The Life Cycle Evaluation of The Caster Wheel Brake Mechanisms in Medical Devices,2025,International Journal of Basic and Applied Sciences,10.14419/snte6g31
paper-2409,low,sensor_material_only,sensor_instrumentation_only,review_keep,Low-cost torque-sensing proof of concept for drivetrain shafts; PdM use is potential rather than an evaluated diagnostic/prognostic task.,medium,torque sensing for drivetrain predictive maintenance,yes,A Low-Cost IoT-Based Bidirectional Torque Measurement System with Strain Gauge Technology,2025,Applied Sciences (Switzerland),10.3390/app15158158
paper-2440,low,software_it_cyber,vr_planning_weak_pdm,review_keep,"VR/AI live-line distribution-network simulation includes fault prediction and scheduling, but design visualization/planning is the main contribution.",high,power line maintenance planning with VR,yes,Improving transmission systems through virtual reality modeling and simulation to enhance design visualization,2025,Journal of Computational Methods in Sciences and Engineering,10.1177/14727978251326521
paper-2474,low,civil_geotechnical_infrastructure,inspection_vegetation_infrastructure,review_keep,"Transmission-line laser inspection and vegetation/sag monitoring support O&M, but the work is inspection automation rather than predictive maintenance.",high,transmission line inspection monitoring,yes,Research on Power Laser Inspection Technology Based on High-Precision Servo Control System,2025,Photonics,10.3390/photonics12090944
paper-2479,low,generic_method_no_asset_case,design_prototyping_lifecycle,review_keep,Crusher-blade digital replica focuses on sustainable design/prototyping; condition-based maintenance use is prospective.,medium,crusher blade lifecycle and wear prediction,yes,Sustainable Design and Lifecycle Prediction of Crusher Blades Through a Digital Replica-Based Predictive Prototyping Framework and Data-Efficient Machine Learning,2025,Sustainability (Switzerland),10.3390/su17167543
paper-2529,low,process_quality_not_maintenance,generic_process_monitoring,review_keep,Industrial process anomaly visualization in a robotic cell; asset-maintenance purpose is not explicit beyond PdM framing.,medium,industrial predictive maintenance data analysis,yes,Time-Shifted Maps for Industrial Data Analysis: Monitoring Production Processes and Predicting Undesirable Situations,2025,Sensors,10.3390/s25113311
paper-2676,low,business_social,business_management,review_keep,"Enterprise-level economic/adoption study of PdM benefits; not an asset-level predictive-maintenance method, though explicitly PdM-related.",medium,PdM economic impact manufacturing,yes,"Predictive Maintenance Algorithms, Artificial Intelligence Digital Twin Technologies, and Internet of Robotic Things in Big Data-Driven Industry 4.0 Manufacturing Systems",2025,Mathematics,10.3390/math13060981
paper-2679,low,process_quality_not_maintenance,data_quality_supporting_monitoring,review_keep,Missing-data imputation for UPFC submodule monitoring; maintenance relevance is indirect through condition/fault-warning data quality.,medium,UPFC condition data restoration,yes,Research on Missing Data Estimation Method for UPFC Submodules Based on Bayesian Multiple Imputation and Support Vector Machines,2025,Energies,10.3390/en18102535
paper-2730,low,business_social,implementation_management,review_keep,Interview/case-study on PdM adoption barriers and success factors; relevant to PdM but not an equipment prediction paper.,high,PdM implementation factors,yes,"Unlocking the Potential of Predictive Maintenance for Intelligent Manufacturing: a Case Study On Potentials, Barriers, and Critical Success Factors",2025,Schmalenbach Journal of Business Research,10.1007/s41471-024-00204-3
paper-2776,low,civil_geotechnical_infrastructure,generic_iot_data_governance,review_keep,Generic IoT/blockchain data-quality framework with broad industrial-chain title; PdM relevance comes mainly from benchmark datasets.,high,Smart manufacturing PdM data quality,no,Application of IoT and blockchain technology in the integration of innovation and industrial chains in high-tech manufacturing,2025,Alexandria Engineering Journal,10.1016/j.aej.2025.01.020
paper-2861,low,business_social,human_factors_management,review_keep,Human-autonomy trust experiment around maritime maintenance scheduling; weak asset-condition content but maintenance decision context is explicit.,medium,Human factors for maritime maintenance decisions,yes,Effects of agent transparency and situation criticality upon human-autonomy trust and risk perception in decision-making,2025,"Cognition, Technology and Work",10.1007/s10111-024-00782-6
paper-2881,low,process_quality_not_maintenance,process_safety_monitoring,review_keep,"Gas-leak localization is framed as industrial/environmental safety; can support inspection of vessels, pipelines, valves, and connectors.",high,Industrial gas leak monitoring,yes,Ultrasonic Beamforming-Based Visual Localisation of Minor and Multiple Gas Leaks Using a Microelectromechanical System (MEMS) Microphone Array,2025,Sensors,10.3390/s25103190
paper-2888,low,process_quality_not_maintenance,data_quality_supporting_monitoring,review_keep,Sensor-data imputation for reactor status monitoring; maintenance or fault decision is indirect through improved monitoring data.,medium,Reactor sensor imputation for monitoring,yes,Sensor Data Imputation for Industry Reactor Based on Temporal Decomposition,2025,Processes,10.3390/pr13051526
