corpus_id,screening_decision,screening_reason_category,screening_confidence,screening_notes,Authors,Author full names,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Cited by,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Publication Stage,Open Access,Source,EID
paper-2827,included,physical_asset_maintenance,high,Traction motor PHM state prediction,Liu Y.; Li C.; Li M.,"Liu, Yuchen (59489335800); Li, Chaoxu (57222901865); Li, Man (55899317700)",59489335800; 57222901865; 55899317700,Data-Driven Online State Prediction Method for the Traction Motors of Electric Multiple Units (EMUs),2025,Sustainability (Switzerland),17,9,4237,,,1,10.3390/su17094237,https://www.scopus.com/pages/publications/105004890483?origin=resultslist,"With the high-density operations of high-speed trains, predicting the health status of core components such as traction motors is crucial for enhancing the safety and sustainability of trains. Currently, traditional maintenance mechanisms such as periodic inspections and fixed-threshold alarm systems are hindered by delayed abnormality detection and inadequate real-time responsiveness. This paper proposes a dynamic prediction method for traction motor states based on an Online Gated Recurrent Unit (OGRU), which considers various influencing factors and updates model parameters in real-time. Experimental results demonstrate that the online prediction model significantly reduces the (Formula presented.) compared to offline methods and exhibits increased prediction stability under different conditions and step sizes. Notably, it decreases computational time by 23.3% relative to the Online Long Short-Term Memory (OLSTM) approach. The proposed method enhances preventive maintenance strategies, optimizes resource utilization, extends equipment lifespan, and reduces costs, thereby making a substantial contribution to the sustainable operation of high-speed railways. By improving energy efficiency, safety, and economic viability, this approach supports a transition toward greener rail transportation. Based on this study, the developed method can facilitate real-time maintenance decision-making, enabling the intelligent operation and maintenance of high-speed trains. © 2025 by the authors.",data driven; efficiency; green transportation; OGRU; online prediction; PHM; traction motor,automobile; electric vehicle; health status; numerical model; real time; sustainability; transportation system,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105004890483
paper-2828,included,physical_asset_maintenance,high,Refinery equipment corrosion RUL,Ancione G.; Bragatto P.; Milazzo M.F.,"Ancione, Giuseppa (26421058100); Bragatto, Paolo (57220274465); Milazzo, Maria Francesca (8899717200)",26421058100; 57220274465; 8899717200,A Bayesian approach integrating real-time monitoring data for the estimation of a dynamic RUL of equipment affected by sulfidation and naphthenic acids corrosion,2025,Journal of Loss Prevention in the Process Industries,95,,105582,,,2,10.1016/j.jlp.2025.105582,https://www.scopus.com/pages/publications/85217910402?origin=resultslist,"Sulfidation and naphthenic acids corrosion is a common mechanism in processing crude oils with high sulphur content. This research addresses the need for reliable corrosion management strategies in chemical industry in an energy transition context and simultaneously affected by emerging scenarios (economic, geopolitical, etc.). The objective is to develop a dynamic model for estimating the remaining lifetime of equipment, using predictive modelling techniques and monitoring data of process variables that influence the deterioration mechanism. The developed model supports the prevention of negative consequences due to the equipment deterioration and the optimisation of inspection and maintenance programs. By offering an innovative tool for the corrosion management, this research aims to contribute to ongoing efforts improving the efficiency and sustainability of energy production processes. Due to some emerging scenarios, refineries could be oriented to increase the processing of raw materials with high content of sulphur; these are more accessible and economical, but accelerate the deterioration of equipment materials and, therefore, increase the risk. The use of the method, proposed in this article, allows for more effective management of safety through the monitoring of the conditions of critical items. © 2025 The Authors",Bayesian network; Deterioration mechanism; Dynamic residual useful lifetime; High-temperature sulfidic and naphthenic acid corrosion; Oil refinery,Chemical equipment; Chemical industry; Corrosion prevention; Crude oil; Fluid catalytic cracking; Inspection equipment; Petroleum refineries; Bayesia n networks; Corrosion management; Deterioration mechanism; Dynamic residual useful lifetime; High-temperature sulfidic and naphthenic acid corrosion; Highest temperature; Naphthenic acid corrosions; Oil refineries; Sulfidation; Useful lifetime; High temperature corrosion,Article,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85217910402
paper-2829,included,physical_asset_maintenance,high,Bearing transfer fault diagnosis,Wang L.; Li Y.; Zhang C.; Sangalang R.G.,"Wang, Lulu (57934641700); Li, Yongqi (57723385500); Zhang, Chunyi (60008614700); Sangalang, Ralph Gerard (57302523500)",57934641700; 57723385500; 60008614700; 57302523500,Research on bearing fault feature transfer diagnosis based on balanced distribution adaptation under feature fusion,2025,Advances in Mechanical Engineering,17,6,16878132251348366,,,2,10.1177/16878132251348366,https://www.scopus.com/pages/publications/105011310695?origin=resultslist,"In practical industrial applications, the operating conditions of bearings frequently change, posing significant challenges for reliable fault diagnosis. Traditional machine learning methods, which rely on the assumption of independent and identically distributed samples, often experience a significant decline in diagnostic accuracy under such variable conditions. To address this issue, this paper proposes a bearing fault transfer diagnosis method that combines the Balanced Distribution Adaptation (BDA) algorithm with a Back Propagation neural network (BPNN) classification algorithm. Firstly, time-domain features of the bearing signals are extracted to comprehensively reflect the operational state of the bearings. Principal Component Analysis (PCA) is then utilized to reduce the dimensionality of the high-dimensional features, preserving the main information while reducing computational complexity. Subsequently, the BDA algorithm is employed to align the features of the source and target domains, balancing distribution differences and achieving effective feature space transfer. Finally, the BP neural network classification algorithm is used to classify the transferred features, thereby diagnosing bearing faults. Experimental results demonstrate that, compared to traditional fault diagnosis methods, the proposed approach achieves higher diagnostic accuracy and robustness under different working conditions. This method not only addresses the challenges posed by changing operating conditions but also holds significant practical value, providing a robust and efficient solution for real-world industrial applications such as predictive maintenance and condition monitoring in critical engineering systems. © The Author(s) 2025. This article is distributed under the terms of the Creative Commons Attribution 4.0 License (https://creativecommons.org/licenses/by/4.0/) which permits any use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access pages (https://us.sagepub.com/en-us/nam/open-access-at-sage).",back propagation neural network (BPNN); balanced distribution adaptive; bearing fault diagnosis; feature migration; principal component analysis,,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105011310695
paper-2831,included,physical_asset_maintenance,high,Rotating plant predictive monitoring,Ghauch Z.; Young A.; Brown B.D.; Stephen B.; West G.; McArthur S.; Duncan A.,"Ghauch, Ziad (55102846900); Young, Andrew (57190807674); Brown, Blair David (57199485570); Stephen, Bruce (8375894400); West, Graeme (57189615393); McArthur, Stephen (7006668389); Duncan, Andrew (56511134600)",55102846900; 57190807674; 57199485570; 8375894400; 57189615393; 7006668389; 56511134600,Predictive monitoring of asset populations in a rotating plant under operational uncertainty: A transfer learning approach,2025,Data-Centric Engineering,6,,e21,,,0,10.1017/dce.2025.3,https://www.scopus.com/pages/publications/105000494000?origin=resultslist,"Processing and extracting actionable information, such as fault or anomaly indicators originating from vibration telemetry, is both challenging and critical for an accurate assessment of mechanical system health and subsequent predictive maintenance. In the setting of predictive maintenance for populations of similar assets, the knowledge gained from any single asset should be leveraged to provide improved predictions across the entire population. In this paper, a novel approach to population-level health monitoring is presented adopting a transfer learning approach. The new methodology is applied to monitor multiple rotating plant assets in a power generation scenario. The focus is on the detection of statistical anomalies as a means of identifying deviations from the typical operating regime from a time series of telemetry data. This is a challenging task because the machine is observed under different operating regimes. The proposed methodology can effectively transfer information across different assets, automatically identifying segments with common statistical characteristics and using them to enrich the training of the local supervised learning models. The proposed solution leads to a substantial reduction in mean square error relative to a baseline model.  © The Author(s), 2025. Published by Cambridge University Press.",change point detection; condition monitoring; domain adaptation; power station; rotating plant; statistical discrepancies; transfer learning; vibration,Rotating machinery; Change point detection; Condition; Domain adaptation; Learning approach; Power station; Predictive maintenance; Rotating plant; Statistical discrepancy; Transfer learning; Vibration; Predictive maintenance,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105000494000
paper-2832,included,physical_asset_maintenance,high,Rotating machine condition monitoring,Walani C.C.; Doorsamy W.,"Walani, Chikumbutso Christopher (59915436000); Doorsamy, Wesley (55694489100)",59915436000; 55694489100,Edge vs. Cloud: Empirical Insights into Data-Driven Condition Monitoring,2025,Big Data and Cognitive Computing,9,5,121,,,7,10.3390/bdcc9050121,https://www.scopus.com/pages/publications/105006731994?origin=resultslist,"This study evaluates edge and cloud computing paradigms in the context of data-driven condition monitoring of rotating electrical machines. Two well-known platforms, the Raspberry Pi and Amazon Web Services Elastic Compute Cloud, are used to compare and contrast these two computing paradigms in terms of different metrics associated with their application suitability. The tested induction machine fault diagnosis models are developed using popular algorithms, namely support vector machines, k-nearest neighbours, and decision trees. The findings reveal that while the cloud platform offers superior computational and memory resources, making it more suitable for complex machine learning tasks, it also incurs higher costs and latency. On the other hand, the edge platform excels in real-time processing and reduces network data burden, but its computational and memory resources are found to be a limitation with certain tasks. The study provides both quantitative and qualitative insights into the trade-offs involved in selecting the most suitable computing approach for condition monitoring applications. Although the scope of the empirical study is primarily limited to factors such as computational efficiency, scalability, and resource utilisation, particularly in the context of specific machine learning models, this paper offers broader discussion and future research directions of other key issues, including latency, network variability, and energy consumption. © 2025 by the authors.",cloud computing; condition monitoring; edge computing; induction machine; machine learning,Computation offloading; Mobile edge computing; Support vector machines; Cloud-computing; Computational resources; Computing paradigm; Condition; Data driven; Edge computing; Induction machines; Machine-learning; Memory resources; Rotating electrical machines; Nearest neighbor search,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105006731994
paper-2835,included,physical_asset_maintenance,high,Bearing RUL prediction,Xie Z.; Mo C.; Jia B.,"Xie, Zaimi (57871678000); Mo, Chunmei (57871649500); Jia, Baozhu (8938829100)",57871678000; 57871649500; 8938829100,A Novel Swin-Transformer with Multi-Source Information Fusion for Online Cross-Domain Bearing RUL Prediction,2025,Journal of Marine Science and Engineering,13,5,842,,,2,10.3390/jmse13050842,https://www.scopus.com/pages/publications/105006826017?origin=resultslist,"Accurate remaining useful life (RUL) prediction of rolling bearings plays a critical role in predictive maintenance. However, existing methods face challenges in extracting and fusing multi-source spatiotemporal features, addressing distribution differences between intra-domain and inter-domain features, and balancing global-local feature attention. To overcome these limitations, this paper proposes an online cross-domain RUL prediction method based on a swin-transformer with multi-source information fusion. The method uses a Bidirectional Long Short-Term Memory (Bi-LSTM) network to capture temporal features, which are transformed into 2D images using Gramian Angular Fields (GAF) for spatial feature extraction by a 2D Convolutional Neural Network (CNN). A self-attention mechanism further integrates multi-source features, while an adversarial Multi-Kernel Maximum Mean Discrepancy (MK-MMD) combined with a relational network mitigates feature distribution differences across domains. Additionally, an offline-online swin-transformer with a dynamic weight updating strategy enhances cross-domain feature learning. Experimental results demonstrate that the proposed method significantly reduces Root Mean Square Error (RMSE) and Mean Absolute Error (MAE), outperforming public methods in prediction accuracy and robustness. © 2025 by the authors.",multi-source information fusion; offline-online swin-transformer method; remaining useful life; rolling bearings; weight updating strategy,Convolutional neural networks; Information fusion; Long short-term memory; Mean square error; Predictive maintenance; Cross-domain; Multi-source information fusion; Multi-Sources; Offline; Offline-online swin-transformer method; Remaining useful life predictions; Remaining useful lives; Rolling bearings; Updating strategy; Weight updating strategy; Roller bearings,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105006826017
paper-2836,included,physical_asset_maintenance,high,Fuel cell lifetime prediction,Zheng C.; Du C.; Zhang J.; Zhang Y.; Shen J.; Huang J.,"Zheng, Chao (59365964400); Du, Changqing (25630329500); Zhang, Jiaming (55720395200); Zhang, Yiming (57204607122); Shen, Jun (59891809500); Huang, Jiaxin (59393535700)",59365964400; 25630329500; 55720395200; 57204607122; 59891809500; 59393535700,Lifetime Prediction Analysis of Proton Exchange Membrane Fuel Cells Based on Empirical Mode Decomposition—Temporal Convolutional Network,2025,Batteries,11,6,226,,,1,10.3390/batteries11060226,https://www.scopus.com/pages/publications/105009263947?origin=resultslist,"Proton exchange membrane fuel cells (PEMFCs) are ideal for fuel cell vehicles due to their high specific power, rapid start-up, and low operating temperatures. However, their limited lifespan presents a challenge for large-scale deployment. Accurate assessment of remaining useful life (RUL) is essential for enhancing longevity. Automotive PEMFC systems are complex and nonlinear, making lifespan prediction difficult. Recent studies suggest deep learning approaches hold promise for this task. This study proposes a novel EMD-TCN-GN algorithm, which, for the first time, integrates empirical mode decomposition (EMD), temporal convolutional network (TCN), and group normalization (GN) by using EMD to adaptively decompose non-stationary signals (such as voltage fluctuations), the dilated convolution of TCN to capture long-term dependencies, and combining GN to group-calibrate intrinsic mode function (IMF) features to solve the problems of modal aliasing and training instability. Parametric analysis shows optimal accuracy with the grouping parameter set to 4. Experimental validation, with a voltage lifetime threshold at 96% (3.228 V), shows the predicted degradation closely aligns with actual results. The model predicts voltage threshold times at 809 h and 876 h, compared to actual values of 807 h and 872 h, with a temporal prediction error margin of 0.250–0.460%. These results demonstrate the model’s high prediction fidelity and support proactive health management of PEMFC systems. © 2025 by the authors.",deep learning; EMD-TCN; life prediction; PEMFC,Convolution; Distributed computer systems; Empirical mode decomposition; Forecasting; Fuel cell vehicles; Temperature; Convolutional networks; Deep learning; Empirical Mode Decomposition; Empirical mode decomposition-temporal convolutional network; Fuel cell system; Life predictions; Lifespans; Lifetime prediction; Normalisation; Proton-exchange membranes fuel cells; Deep learning; Proton exchange membrane fuel cells (PEMFC),Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105009263947
paper-2838,included,physical_asset_maintenance,high,Wear particle machinery monitoring,Laghari M.; Hassan A.; Haggag M.; Wahyudie A.; Tayfor M.; Elsayed A.,"Laghari, Mohammad (6602259006); Hassan, Ahmed (59156898500); Haggag, Mahmoud (7003768797); Wahyudie, Addy (35306119500); Tayfor, Motaz (59961586400); Elsayed, Abdallah (59961586500)",6602259006; 59156898500; 7003768797; 35306119500; 59961586400; 59961586500,Comparison of Recognition Techniques to Classify Wear Particle Texture,2025,Eng,6,6,107,,,3,10.3390/eng6060107,https://www.scopus.com/pages/publications/105008947934?origin=resultslist,"Wear particle analysis, which identifies failure modes caused by the wear of various machine components, is an essential technique for monitoring machinery conditions. This analysis plays a vital role in predictive maintenance by revealing component degradation in machinery. This study proposes an automated framework to classify four standard wear particle textures—rough, striated, pitted, and fatigued—using artificial neural networks (ANNs) combined with advanced image processing techniques. Images acquired via Charged-Coupled Device (CCD) microscopy were preprocessed using sharpening, histogram stretching, and four edge detection algorithms: Sobel, Laplacian, Boie–Cox, and Canny. The Laplacian and Canny methods yielded the highest classification accuracies of 97.9% and 98.9%, respectively. By minimizing human subjectivity, this automated approach enhances diagnostic consistency and represents a scalable solution for industrial condition monitoring. © 2025 by the authors.",artificial neural networks; image processing; texture identification; wear particles,Edge detection; Image texture; Laplace transforms; Machine components; Predictive maintenance; Textures; Wear of materials; Component degradation; Condition; Images processing; Laplacians; Neural-networks; Predictive maintenance; Texture identification; Wear particle analysis; Wear particles; Wear particles texture; Condition monitoring,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105008947934
paper-2840,included,physical_asset_maintenance,high,Cable replacement condition ranking,Shadi M.R.; Mirshekali H.; Shaker H.R.,"Shadi, Mohammad Reza (57226366623); Mirshekali, Hamid (57216704858); Shaker, Hamid Reza (15061871700)",57226366623; 57216704858; 15061871700,Partial Discharge-Based Cable Vulnerability Ranking with Fuzzy and FAHP Models: Application in a Danish Distribution Network,2025,Sensors,25,11,3454,,,5,10.3390/s25113454,https://www.scopus.com/pages/publications/105007823637?origin=resultslist,"Aging underground cables pose a threatening issue in distribution systems. Replacing all cables at once is economically unfeasible, making it crucial to prioritize replacements. Traditionally, age-based strategies have been used, but they are likely to fail to depict the real condition of cables. Insulation faults are influenced by electrical, mechanical, thermal, and chemical stresses, and partial discharges (PDs) often serve as early indicators and accelerators of insulation aging. The trends in PD activity provide valuable information about insulation condition, although they do not directly reveal the cable’s real age. Due to the absence of an established ranking methodology for such condition-based data, this paper proposes a fuzzy logic and fuzzy analytic hierarchy process (FAHP)-based cable vulnerability ranking framework that effectively manages uncertainty and expert-based conditions. The proposed framework requires only basic and readily accessible data inputs, specifically cable age, which utilities commonly maintain, and PD measurements, such as peak values and event counts, which can be acquired through cost-effective, noninvasive sensing methods. To systematically evaluate the method’s performance and robustness, particularly given the inherent uncertainties in cable age and PD characteristics, this study employs Monte Carlo simulations coupled with a Spearman correlation analysis. The effectiveness of the developed framework is demonstrated using real operational cable data from a Danish distribution network, meteorological information from the Danish Meteorological Institute (DMI), and synthetically generated PD data. The results confirm that the FAHP-based ranking approach delivers robust and consistent outcomes under uncertainty, thereby supporting utilities in making more informed and economical maintenance decisions. © 2025 by the authors.",asset management; cable replacement; condition-based maintenance; fuzzy analytic hierarchy process; Monte Carlo simulation; partial discharge; Spearman correlation,Indicators (chemical); Thermal insulation; Assets management; Cable replacement; Condition; Condition based maintenance; Fuzzy analytic hierarchy; Fuzzy analytic hierarchy process; Hierarchy process; Monte Carlo's simulation; Spearman correlation; Uncertainty; adult; aging; analytic hierarchy process; article; chemical stress; controlled study; correlation analysis; fuzzy logic; Monte Carlo method; vulnerability; Asset management,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105007823637
paper-2841,included,physical_asset_maintenance,high,Complex equipment maintenance optimization,Zhang Y.; Wang S.; Zio E.; Zhang C.; Dui H.; Chen R.,"Zhang, Yadong (57291840500); Wang, Shaoping (35791401400); Zio, Enrico (7005289082); Zhang, Chao (57001498300); Dui, Hongyan (25959546400); Chen, Rentong (57213264718)",57291840500; 35791401400; 7005289082; 57001498300; 25959546400; 57213264718,Multi-objective maintenance strategy for complex systems considering the maintenance uncertain impact by adaptive multi-strategy particle swarm optimization,2025,Reliability Engineering and System Safety,256,,110671,,,22,10.1016/j.ress.2024.110671,https://www.scopus.com/pages/publications/85210637683?origin=resultslist,"Effective maintenance optimization strategies are crucial for improving the complex equipment reliability and reducing the maintenance costs. However, the effectiveness of the maintenance procedures applied to industrial equipment is affected by uncertainty, e.g. due to the professional skills of maintenance personnel, the actual condition of the equipment being maintained. The quantification of the uncertainty on the effect of maintenance has practical significance and must be accounted in the development of maintenance strategies for reducing equipment probability of failure. This paper proposes a multi-objective maintenance strategy considering the uncertain impact of the maintenance actions. The impact of maintenance actions on the reliability of components is first studied and a reliability assessment model is developed, which considers the skill of maintenance personnel and the actual condition of the equipment. To optimize the multi-objective maintenance strategy, a multi-strategy particle swarm optimization (MS-PSO) algorithm is proposed. Two case studies are considered to verify the effectiveness of the proposed approach for multi-objective maintenance strategy optimization. In the case studies considered, it turns out that the maintenance cost rate (MCR) is reduced throughout the system life cycle and the cumulative availability is improved. © 2024 Elsevier Ltd",Maintenance; Multi-objective optimization; Pareto solution optimization; Uncertainty,Corrective maintenance; Particle swarm optimization (PSO); Scheduled maintenance; Actual conditions; Maintenance cost; Maintenance personnel; Maintenance strategies; Multi objective; Multi-objectives optimization; Pareto solution; Pareto solution optimization; Solution optimizations; Uncertainty; Condition based maintenance,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85210637683
paper-2842,included,physical_asset_maintenance,high,Harvester bolt state monitoring,Lian Y.; Wang B.; Sun M.; Que K.; Xu S.; Tang Z.; Huang Z.,"Lian, Yi (59424481400); Wang, Bangzhui (59195753100); Sun, Meiyan (59425022800); Que, Kexin (59143290600); Xu, Sijia (59729669800); Tang, Zhong (35346127700); Huang, Zhilong (59797868100)",59424481400; 59195753100; 59425022800; 59143290600; 59729669800; 35346127700; 59797868100,Design of a Conveyer Trough Bolt Signal Acquisition System and Bayesian Ensemble Identification Method for Working State,2025,Agriculture (Switzerland),15,9,970,,,4,10.3390/agriculture15090970,https://www.scopus.com/pages/publications/105004856592?origin=resultslist,"Rice combine harvester conveyor troughs and their bolted connections are susceptible to vibration-induced failure due to operational and environmental excitations. Addressing the challenge of predicting the state of the combine harvester’s conveyor trough bolted structure prior to vibration-induced failure, this study addresses this by investigating signal analysis, system design, and condition identification for these critical components. Firstly, multi-point vibration signals from the conveyor trough were acquired and analyzed in the time-frequency domain. The analysis pinpointed the X-direction at the trough-frame connection (Point 5) as the most responsive location, with RMS peaking at 6.650 during header start-up (vs. 0.849 idle). Significant responses were also noted at Point 3 (Y-dir, 4.628) and Point 6 (X-dir, 3.896) under certain conditions (where Z-direction responses were minimal), identifying critical points that form the basis for condition assessment. Secondly, a vibration acquisition system was developed using a high-performance AD7606 ADC and A39C wireless technology. It features 16-bit resolution (0.00076 mm/s theoretical sensitivity), 8-channel synchronous sampling up to 200 kSPS, and rapid (0.8 s) wireless data transmission. This system meets the demands for high-frequency, high-precision monitoring of the bolted structure. Finally, after comparing machine learning algorithms, Support Vector Machine was chosen for its superior performance. Using a one-vs.-one strategy and data from critical points, an operational condition identification model was developed. Validation with field data confirmed high accuracy (96.9–99.7%) for principal states and low misclassification rates (<5%). This allows for precise identification of the bolted structure’s working status. The research presented in this study offers effective methodologies and technical underpinning for the condition monitoring of critical structural components in rice combine harvesters. © 2025 by the authors.",combine harvester; feature recognition; monitoring system; signal acquisition; signal analysis,Bayesian analysis; bolt; data acquisition; design; harvesting; monitoring system; rice,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105004856592
paper-2843,included,physical_asset_maintenance,high,PV module ageing monitoring,Kalliojärvi H.; Lappalainen K.,"Kalliojärvi, Heidi (57221598561); Lappalainen, Kari (56442302700)",57221598561; 56442302700,Methods for online identification of photovoltaic module ageing by series resistance from measured current–voltage curves,2025,Energy Reports,13,,,1558,1570,3,10.1016/j.egyr.2025.01.027,https://www.scopus.com/pages/publications/85215383567?origin=resultslist,"Photovoltaic (PV) modules are prone to ageing and degradation during their lifespan. Ageing of PV cells damages them permanently, thus impairing their electrical performance and causing significant economic losses. Thus, ageing must be detected in time. Condition of the PV modules can be monitored by analyzing current–voltage curves measured from the PV modules by fitting a mathematical model, such as the widely-used single-diode model, to the curves. The magnitude and drift of the model parameters provide information of the condition of the modules. Specifically, increments in the series resistance parameter values indicate ageing-like degradation that hinders the optimal utilization of the power system. Only few single-diode model parameter identification methods presented in literature are applicable in practical PV sites. However, it is unclear which of these methods performs best in PV cell ageing detection and quantification. This article addresses this issue by comparing the ageing detection capabilities of these methods. In this spirit, a novel single-diode model parameter identification method is developed that suits even better for real-case PV systems. It is shown that the accuracy of ageing detection depends on the selected parameter identification method as well as on the ageing level of the PV modules. © 2025 The Authors",Condition monitoring; Current–voltage curve; Curve fitting; Photovoltaic system; Single-diode model,Curve fitting; Diodes; Condition; Current voltage curve; Curves fittings; Model parameter identifications; Parameter identification methods; Photovoltaic modules; Photovoltaic systems; Photovoltaics; Series resistances; Single-diode models; Photovoltaics,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-85215383567
paper-2844,included,physical_asset_maintenance,high,Lithium battery RUL prediction,Song B.; Yue G.; Guo D.; Wu H.; Sun Y.; Li Y.; Zhou B.,"Song, Bingzeng (59711610700); Yue, Guangzhao (56849952600); Guo, Dong (57189055053); Wu, Hanming (57212138633); Sun, Yonghai (59711389000); Li, Yuhua (57208761778); Zhou, Bin (57059695500)",59711610700; 56849952600; 57189055053; 57212138633; 59711389000; 57208761778; 57059695500,Prediction of the Remaining Useful Life of Lithium–Ion Batteries Based on Mode Decomposition and ED-LSTM,2025,Batteries,11,3,86,,,8,10.3390/batteries11030086,https://www.scopus.com/pages/publications/105001119323?origin=resultslist,"The prediction of remaining useful life (RUL) of lithium–ion batteries is key to the reliability assessment of batteries and affects safe application of batteries. This article introduces a CEEMDAN-RF-MHA-ED-LSTM method. Using CEEMDAN, the battery capacity data were decomposed to obtain intrinsic mode functions (IMFs), and the weight of each IMF was obtained via the random forest (RF) algorithm. The LSTM neural network was used, the encoder–decoder (ED) structure was introduced, the multi-head attention (MHA) mechanism was used to construct a network model, and the particle swarm optimization (PSO) algorithm was used to optimize the model parameters. Each IMF was input into the model, and the obtained forecast results were weighted and reconstructed to obtain the final forecast data. This method was validated on the battery dataset released by NASA. Compared with that of the single LSTM model, the mean absolute error of the proposed method decreases by 74%, 62%, 71%, and 55% on the No. 05, 06, 07, and 18th battery datasets, respectively. The root mean square error decreased by 72%, 59%, 70%, and 54%, and the mean absolute percent error decreased by 75%, 65%, 71%, and 58%, respectively. This method can accurately predict battery RUL. © 2025 by the authors.",life prediction; lithium–ion battery; long short-term memory network; modal decomposition; modal decomposition; particle swarm optimization algorithm,Lithium-ion batteries; Long short-term memory; Ion batteries; Life predictions; Lithium ions; Long short-term memory network; Memory network; Modal decomposition; Particle swarm optimization algorithm; Remaining useful lives; Short term memory; NASA,Article,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-105001119323
paper-2846,included,physical_asset_maintenance,high,Engine oil condition diagnostics,Wolak A.; Żywica R.,"Wolak, Artur (57193763206); Żywica, Ryszard (6505910596)",57193763206; 6505910596,Electrical Properties of Engine Oils—Comparison of Electrical Parameters with Physicochemical Characteristics,2025,Energies,18,11,2776,,,3,10.3390/en18112776,https://www.scopus.com/pages/publications/105007742174?origin=resultslist,"The increasing demand for the real-time monitoring of engine oil quality has driven the development of novel diagnostic methods. Traditional techniques primarily rely on physicochemical assessments, which, while effective, are often time consuming and require specialized laboratory equipment. This study explores the feasibility of using electrical property measurements to assess engine oil quality, offering a potential alternative for rapid, cost-effective diagnostics. A proprietary measurement system utilizing two innovative sensors—rectangular and concentric—was employed to evaluate the electrical characteristics of five commercially available synthetic engine oils. Key parameters, including impedance (|Z|), phase shift angle (θ), conductance (G), susceptance (B), parallel equivalent capacitance (Cp), and quality factor (Q), were measured across a frequency range of 100 Hz to 1.2 MHz. These results were correlated with conventional physicochemical parameters, specifically viscosity and infrared spectroscopy data, to determine the reliability and accuracy of electrical diagnostics in assessing oil degradation and quality variations. The findings indicate a correlation between selected electrical parameters and traditional laboratory measurements, particularly within the 1 kHz to 10 kHz frequency range, where the measurement repeatability was the highest. The study also identifies key challenges associated with sensor sensitivity to environmental factors and provides insights into optimizing the measurement process. The results contribute to the ongoing development of alternative, real-time oil condition monitoring techniques, potentially improving the reliability of automotive and industrial lubrication systems. © 2025 by the authors.",condition monitoring; electrical properties; engine oil; infrared spectroscopy; novel sensors; real-time diagnostics; viscosity,Capacitance measurement; Electric conductivity of solids; Electric frequency measurement; Electric impedance measurement; Electric power measurement; Electric resistance; Infrared spectroscopy; Permittivity; Phase measurement; Q factor measurement; Transconductance; Voltage measurement; Condition; Electrical parameter; Engine oil; Frequency ranges; Infrared: spectroscopy; Novel sensor; Oil quality; Physicochemical characteristics; Property; Real-time diagnostics; Condition monitoring,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-105007742174
