screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
included,physical_asset_maintenance,high,refrigerant pipeline leakage localization,paper-1750,2025,Refrigerant leakage localization in copper pipeline utilizing count-duration features of acoustic emission technique,Choi Y.; Aslam M.; Lee J.,International Journal of Refrigeration,10.1016/j.ijrefrig.2025.09.008,https://doi.org/10.1016/j.ijrefrig.2025.09.008,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105015979094?origin=resultslist,2-s2.0-105015979094,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1750_refrigerant_leakage_localization_in_copper_pipeline_utilizing_count_duration_features_of_aco.pdf
included,physical_asset_maintenance,high,plastic gear wear monitoring,paper-1755,2025,Real-time wear monitoring in plastic gears using drive torque signal diagnostics,Hu Z.; Liu Y.; Chen Y.; Xin D.,Results in Engineering,10.1016/j.rineng.2025.107134,https://doi.org/10.1016/j.rineng.2025.107134,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105015502550?origin=resultslist,2-s2.0-105015502550,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1755_real_time_wear_monitoring_in_plastic_gears_using_drive_torque_signal_diagnostics.pdf
included,physical_asset_maintenance,high,machine insulation degradation diagnosis,paper-1763,2025,Switching oscillation-based fractional-domain high-sensitive diagnosis of machine turn insulation degradation,Sardar M.U.; Vaimann T.; Kütt L.; Asad B.; Kallaste A.,"Engineering Science and Technology, an International Journal",10.1016/j.jestch.2025.102224,https://doi.org/10.1016/j.jestch.2025.102224,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105021244825?origin=resultslist,2-s2.0-105021244825,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1763_switching_oscillation_based_fractional_domain_high_sensitive_diagnosis_of_machine_turn_insul.pdf
included,physical_asset_maintenance,high,agricultural tine wear monitoring,paper-1785,2025,A methodology for image reproduction in virtual environments applied to an agricultural assistance function,de Fries M.; Irmer M.; Röttgermann S.; Thomas K.; Degen R.,Results in Engineering,10.1016/j.rineng.2025.108313,https://doi.org/10.1016/j.rineng.2025.108313,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105023194974?origin=resultslist,2-s2.0-105023194974,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1785_a_methodology_for_image_reproduction_in_virtual_environments_applied_to_an_agricultural_assi.pdf
included,physical_asset_maintenance,high,Industrial RTU predictive maintenance,paper-1803,2025,Edge Computing-Enabled Predictive Maintenance System with Multi-Protocol RTU Integration for Industry 4.0 Applications,Kim H.; Sim H.,International Journal on Informatics Visualization,10.62527/joiv.9.6.4976,https://doi.org/10.62527/joiv.9.6.4976,10.62527,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105027526906?origin=resultslist,2-s2.0-105027526906,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1803_edge_computing_enabled_predictive_maintenance_system_with_multi_protocol_rtu_integration_for.pdf
included,physical_asset_maintenance,high,Offshore wind turbine PdM,paper-1804,2025,An intelligent predictive maintenance framework for floating offshore wind turbine based on structural damage prediction,Xu Z.,Applied Ocean Research,10.1016/j.apor.2025.104796,https://doi.org/10.1016/j.apor.2025.104796,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105018172679?origin=resultslist,2-s2.0-105018172679,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1804_an_intelligent_predictive_maintenance_framework_for_floating_offshore_wind_turbine_based_on.pdf
included,physical_asset_maintenance,high,Bearing wear fault diagnosis,paper-1812,2025,Multimodal mechanical wear fault diagnosis: Fusion of signal characterization and image information,Zhou Q.; Chai B.; Guo Y.; Li T.; Zhou S.; Wang K.; Ye Y.,Results in Engineering,10.1016/j.rineng.2025.107204,https://doi.org/10.1016/j.rineng.2025.107204,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105015983770?origin=resultslist,2-s2.0-105015983770,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1812_multimodal_mechanical_wear_fault_diagnosis_fusion_of_signal_characterization_and_image_infor.pdf
included,physical_asset_maintenance,high,Battery RUL prediction,paper-1821,2025,Remaining useful life prediction of lithium batteries based on multiscale feature extraction and multiscale feature aggregation,Geng J.; Tian L.; Guo M.,Journal of Energy Storage,10.1016/j.est.2025.118296,https://doi.org/10.1016/j.est.2025.118296,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105014930103?origin=resultslist,2-s2.0-105014930103,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1821_remaining_useful_life_prediction_of_lithium_batteries_based_on_multiscale_feature_extraction.pdf
included,physical_asset_maintenance,high,Pipeline vessel maintenance management,paper-1828,2025,Evaluating the impact of integrating fourth industrial revolution (4IR) technologies in maintenance of pressure vessels and pipelines in the petrochemical industry,Mashaba T.; Mathaba T.N.D.,Journal of Pipeline Science and Engineering,10.1016/j.jpse.2025.100283,https://doi.org/10.1016/j.jpse.2025.100283,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105020770370?origin=resultslist,2-s2.0-105020770370,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1828_evaluating_the_impact_of_integrating_fourth_industrial_revolution_4ir_technologies_in_mainte.pdf
included,physical_asset_maintenance,high,Fleet prognosis for turbofans,paper-1832,2025,Collaborative prognosis using a Weibull statistical hierarchical model,Dhada M.; Bull L.; Girolami M.; Parlikad A.,Reliability Engineering and System Safety,10.1016/j.ress.2025.111110,https://doi.org/10.1016/j.ress.2025.111110,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105003884349?origin=resultslist,2-s2.0-105003884349,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1832_collaborative_prognosis_using_a_weibull_statistical_hierarchical_model.pdf
included,physical_asset_maintenance,high,Industrial machine anomaly detection,paper-1841,2025,Audio anomaly detection in industrial machines using inverse-Mel scale spectrograms,Shaikh K.B.T.; Jawarkar N.P.; Ahmed V.; Charniya N.N.,Systems and Soft Computing,10.1016/j.sasc.2025.200398,https://doi.org/10.1016/j.sasc.2025.200398,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105017565386?origin=resultslist,2-s2.0-105017565386,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1841_audio_anomaly_detection_in_industrial_machines_using_inverse_mel_scale_spectrograms.pdf
included,physical_asset_maintenance,high,Battery RUL prediction,paper-1845,2025,An empirical wavelet decomposition and inverted token transformer based remaining useful life prediction method of lithium batteries,Wang H.-K.; Gao M.; Zhang X.; Long H.; Zhou Z.,Journal of Energy Storage,10.1016/j.est.2025.117930,https://doi.org/10.1016/j.est.2025.117930,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013639462?origin=resultslist,2-s2.0-105013639462,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1845_an_empirical_wavelet_decomposition_and_inverted_token_transformer_based_remaining_useful_lif.pdf
included,physical_asset_maintenance,medium,Train suspension condition monitoring,paper-1846,2025,Self-powered and self-sensing intelligent suspension for application in heavy-haul trains,Zhang K.; Song J.; Feng J.; Abdelrahman M.; Hu C.; Qi L.,Sustainable Energy Technologies and Assessments,10.1016/j.seta.2025.104600,https://doi.org/10.1016/j.seta.2025.104600,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105016846269?origin=resultslist,2-s2.0-105016846269,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1846_self_powered_and_self_sensing_intelligent_suspension_for_application_in_heavy_haul_trains.pdf
included,physical_asset_maintenance,high,District heating fault prioritization,paper-1864,2025,Prioritisation of faults in district heating substations: Towards predictive maintenance and optimised operation,Guevara Bastidas E.; Faulstich S.; Dittmer H.; Neumayer M.; Mohan G.S.; Sercan-Calismaz K.; Hosenfelder F.; Glenewinkel T.; Fischer-Florschütz K.; Cadenbach A.,Energy,10.1016/j.energy.2025.137210,https://doi.org/10.1016/j.energy.2025.137210,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105009920018?origin=resultslist,2-s2.0-105009920018,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1864_prioritisation_of_faults_in_district_heating_substations_towards_predictive_maintenance_and.pdf
included,physical_asset_maintenance,high,Wind turbine fault detection,paper-1874,2025,Explainable artificial intelligence framework for wind turbine fault detection using random forest – Extreme gradient boosting hybrid model,Rengasamy P.; R R.,Results in Engineering,10.1016/j.rineng.2025.107446,https://doi.org/10.1016/j.rineng.2025.107446,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105017424887?origin=resultslist,2-s2.0-105017424887,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1874_explainable_artificial_intelligence_framework_for_wind_turbine_fault_detection_using_random.pdf
included,physical_asset_maintenance,high,Battery life prediction,paper-1885,2025,Cycle-efficient modeling for degradation staging and early life prediction of lithium batteries,Wang C.; Wang R.; Li J.; Li Z.; Yu Q.,Green Energy and Intelligent Transportation,10.1016/j.geits.2025.100338,https://doi.org/10.1016/j.geits.2025.100338,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105013671828?origin=resultslist,2-s2.0-105013671828,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1885_cycle_efficient_modeling_for_degradation_staging_and_early_life_prediction_of_lithium_batter.pdf
included,physical_asset_maintenance,medium,Battery pouch cell monitoring,paper-1897,2025,Referenceless surface FBG sensors: Combined thermal and mechanical monitoring of pouch cells,Hebenbrock A.; Li F.; Schade W.; Turek T.,Electrochimica Acta,10.1016/j.electacta.2025.146975,https://doi.org/10.1016/j.electacta.2025.146975,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105012308300?origin=resultslist,2-s2.0-105012308300,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1897_referenceless_surface_fbg_sensors_combined_thermal_and_mechanical_monitoring_of_pouch_cells.pdf
included,physical_asset_maintenance,high,Power cable PD detection,paper-1898,2025,Detection and classification of partial discharge signals using Hermite transform and expectation-maximization approach,Stanković D.; Draganić A.; Orović I.; Ioana C.,International Journal of Electrical Power and Energy Systems,10.1016/j.ijepes.2025.111234,https://doi.org/10.1016/j.ijepes.2025.111234,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105018117235?origin=resultslist,2-s2.0-105018117235,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1898_detection_and_classification_of_partial_discharge_signals_using_hermite_transform_and_expect.pdf
included,physical_asset_maintenance,high,Sensor lifetime for rail monitoring,paper-1900,2025,Accelerated lifetime estimation and failure analysis of micromachined humidity sensors under high temperature and high humidity conditions,Dubek K.; Schneidhofer C.; Dörr N.; Rojacz H.; Plank B.; Schmid U.,Microelectronics Reliability,10.1016/j.microrel.2025.115885,https://doi.org/10.1016/j.microrel.2025.115885,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105012289340?origin=resultslist,2-s2.0-105012289340,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1900_accelerated_lifetime_estimation_and_failure_analysis_of_micromachined_humidity_sensors_under.pdf
included,physical_asset_maintenance,high,Pressure vessel SHM,paper-1907,2025,Real-time monitoring of hydrogen composite pressure vessels using surface-applied distributed fiber optic sensors,Karapanagiotis C.; Breithaupt M.; Duffner E.; Schukar M.,JPhys Photonics,10.1088/2515-7647/adb9ac,https://doi.org/10.1088/2515-7647/adb9ac,10.1088,IOP/ECS,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105000276728?origin=resultslist,2-s2.0-105000276728,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-1907_real_time_monitoring_of_hydrogen_composite_pressure_vessels_using_surface_applied_distribute.pdf
included,physical_asset_maintenance,high,Engine liner degradation RUL,paper-1910,2025,Estimation and Prediction for the Bounded Transformed Gamma Process: A Bayesian Approach,Giorgio M.; Postiglione F.; Pulcini G.,Applied Stochastic Models in Business and Industry,10.1002/asmb.70054,https://doi.org/10.1002/asmb.70054,10.1002,Wiley / IET / Hindawi,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105021234011?origin=resultslist,2-s2.0-105021234011,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-1910_estimation_and_prediction_for_the_bounded_transformed_gamma_process_a_bayesian_approach.pdf
included,physical_asset_maintenance,high,CNC fault diagnosis monitoring,paper-1911,2025,Self-supervised time–frequency feature alignment for process monitoring of cyber–physical CNC machines,Xu Y.; Ji J.C.; Sun Y.; Huang S.; Zhao Z.; Huang G.Q.,Journal of Manufacturing Systems,10.1016/j.jmsy.2025.08.007,https://doi.org/10.1016/j.jmsy.2025.08.007,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013968138?origin=resultslist,2-s2.0-105013968138,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1911_self_supervised_time_frequency_feature_alignment_for_process_monitoring_of_cyber_physical_cn.pdf
included,physical_asset_maintenance,medium,Railway vehicle condition monitoring,paper-1914,2025,Novel swarm intelligence-based multiple models approaches for parameter estimation: Application to a railway vehicle system with traction,Onat A.; Kayaalp B.T.,Ain Shams Engineering Journal,10.1016/j.asej.2025.103733,https://doi.org/10.1016/j.asej.2025.103733,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105015303003?origin=resultslist,2-s2.0-105015303003,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1914_novel_swarm_intelligence_based_multiple_models_approaches_for_parameter_estimation_applicati.pdf
included,physical_asset_maintenance,high,Deteriorating production maintenance policy,paper-1921,2025,"Modelling integrated inventory, maintenance and nonconforming output management of imperfect deteriorating production systems",Vlastos S.I.; Ioannidis S.; Koulouriotis D.E.,Reliability Engineering and System Safety,10.1016/j.ress.2025.111273,https://doi.org/10.1016/j.ress.2025.111273,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105006649804?origin=resultslist,2-s2.0-105006649804,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1921_modelling_integrated_inventory_maintenance_and_nonconforming_output_management_of_imperfect.pdf
included,physical_asset_maintenance,high,Aircraft engine condition monitoring,paper-1923,2025,Real-time bilevel algorithm for blade tip clearance and tip timing estimation in aircraft engines,Aldabaldetreku G.; Durana G.; Przysowa R.; Amorebieta J.; Zubia G.; Zubia J.; Bargiela D.,Optics and Laser Technology,10.1016/j.optlastec.2025.113506,https://doi.org/10.1016/j.optlastec.2025.113506,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105010703268?origin=resultslist,2-s2.0-105010703268,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1923_real_time_bilevel_algorithm_for_blade_tip_clearance_and_tip_timing_estimation_in_aircraft_en.pdf
included,physical_asset_maintenance,high,PV system FMEA maintenance,paper-1933,2025,Failure Mode and Effect Analysis of Floating Photovoltaic Systems: EMOBAMAZON Case Study,Lobato E.; Monteiro E.; Lisboa Y.; Araujo J.; Fonseca W.,IEEE Access,10.1109/ACCESS.2025.3633582,https://doi.org/10.1109/ACCESS.2025.3633582,10.1109,IEEE,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105022245462?origin=resultslist,2-s2.0-105022245462,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1933_failure_mode_and_effect_analysis_of_floating_photovoltaic_systems_emobamazon_case_study.pdf
included,physical_asset_maintenance,high,Compressor surge anomaly diagnosis,paper-1934,2025,Real-time simulation and abnormal condition recognition of series compressor system based on digital twin,Su Y.; Chen X.,Digital Engineering,10.1016/j.dte.2025.100059,https://doi.org/10.1016/j.dte.2025.100059,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105018872474?origin=resultslist,2-s2.0-105018872474,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1934_real_time_simulation_and_abnormal_condition_recognition_of_series_compressor_system_based_on.pdf
included,physical_asset_maintenance,high,Solar plant condition monitoring,paper-1935,2025,A simulation environment for UAV-based real-time condition monitoring of solar tower power plants,Schnerring A.; Broda R.; Winter A.; Nieslony M.; Krauth J.J.; Röger M.; Kallio S.; Pitz-Paal R.,Solar Energy,10.1016/j.solener.2025.113803,https://doi.org/10.1016/j.solener.2025.113803,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013226758?origin=resultslist,2-s2.0-105013226758,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1935_a_simulation_environment_for_uav_based_real_time_condition_monitoring_of_solar_tower_power_p.pdf
included,physical_asset_maintenance,high,PV module cleaning maintenance,paper-1936,2025,IOT-enabled thermal and surface management system for PV modules coupled with a Cylindro-Parabolic Collector,Touaref F.; Seres I.; Farkas I.,Energy Reports,10.1016/j.egyr.2025.08.037,https://doi.org/10.1016/j.egyr.2025.08.037,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105014631548?origin=resultslist,2-s2.0-105014631548,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1936_iot_enabled_thermal_and_surface_management_system_for_pv_modules_coupled_with_a_cylindro_par.pdf
included,physical_asset_maintenance,high,Aircraft predictive maintenance,paper-1937,2025,AI-Based Maintenance Systems for Enhancing Energy Efficiency in Aviation Technologies,Zayer M.M.; Rahma A.M.S.; Ahmed R.A.; Issa S.S.; Almansoori K.W.N.,International Journal on Informatics Visualization,10.62527/joiv.9.6.4897,https://doi.org/10.62527/joiv.9.6.4897,10.62527,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105025940136?origin=resultslist,2-s2.0-105025940136,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1937_ai_based_maintenance_systems_for_enhancing_energy_efficiency_in_aviation_technologies.pdf
included,physical_asset_maintenance,high,Bearing spall severity estimation,paper-1939,2025,On the potential of rolling bearing strain signals for spall size estimation: Modeling and experiments,Maljaars E.; Ravesloot J.; Janssen A.C.F.; Mol H.A.; Murguia C.G.; Fey R.H.B.,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.113384,https://doi.org/10.1016/j.ymssp.2025.113384,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105016865757?origin=resultslist,2-s2.0-105016865757,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1939_on_the_potential_of_rolling_bearing_strain_signals_for_spall_size_estimation_modeling_and_ex.pdf
included,physical_asset_maintenance,medium,Energy harvesting for monitoring,paper-1942,2025,Halbach-enhanced variable reluctance energy harvesting for self-powered condition monitoring,Zhang Y.; Li H.; Lei Y.; Liao W.-H.; Bowen C.; Xu Y.; Bader S.; Arafa M.; Cao J.,Energy,10.1016/j.energy.2025.137915,https://doi.org/10.1016/j.energy.2025.137915,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105012619240?origin=resultslist,2-s2.0-105012619240,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1942_halbach_enhanced_variable_reluctance_energy_harvesting_for_self_powered_condition_monitoring.pdf
included,physical_asset_maintenance,high,Generator fault dataset,paper-1950,2025,A condition monitoring dataset based on electrical signals for a squirrel cage induction generator,Tominaga R.N.; Barbosa S.S.; Sousa L.A.; Lunardi A.D.S.; Rocha R.V.; Ávila S.L.; Carmo B.S.; Monaro R.M.; Salles M.B.D.C.,Data in Brief,10.1016/j.dib.2025.112286,https://doi.org/10.1016/j.dib.2025.112286,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105022829501?origin=resultslist,2-s2.0-105022829501,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1950_a_condition_monitoring_dataset_based_on_electrical_signals_for_a_squirrel_cage_induction_gen.pdf
included,physical_asset_maintenance,high,CBM policy deterioration,paper-1956,2025,Condition-based maintenance policy for deteriorating systems based on Wiener process with heterogeneous spare unit population and partial observation,Kasuya M.; Jin L.,Reliability Engineering and System Safety,10.1016/j.ress.2025.111137,https://doi.org/10.1016/j.ress.2025.111137,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105003727105?origin=resultslist,2-s2.0-105003727105,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1956_condition_based_maintenance_policy_for_deteriorating_systems_based_on_wiener_process_with_he.pdf
included,physical_asset_maintenance,medium,IoT battery SOC RUL,paper-1957,2025,State-of-charge estimation of IoT devices using genetic algorithm-optimized long short-term memory networks under real-world conditions,Ali O.; Ishak M.K.; Ammar K.; Ooi C.A.; Ahmad A.B.,Energy Reports,10.1016/j.egyr.2025.11.109,https://doi.org/10.1016/j.egyr.2025.11.109,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105023825061?origin=resultslist,2-s2.0-105023825061,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1957_state_of_charge_estimation_of_iot_devices_using_genetic_algorithm_optimized_long_short_term.pdf
included,physical_asset_maintenance,high,Pantograph defect detection,paper-1959,2025,Defect detection of railway pantograph contact strips based on laser scanning measurements,Judek S.,Measurement Science and Technology,10.1088/1361-6501/ae15af,https://doi.org/10.1088/1361-6501/ae15af,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105033839853?origin=resultslist,2-s2.0-105033839853,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-1959_defect_detection_of_railway_pantograph_contact_strips_based_on_laser_scanning_measurements.pdf
included,physical_asset_maintenance,high,Pipeline deformation inspection,paper-1968,2025,Development and simulation analysis of a novel flexible deformation inspection units (FDIU) for oil and gas pipelines,Huang J.; Li R.; Li Y.; Fu K.; Chen P.,Journal of Pipeline Science and Engineering,10.1016/j.jpse.2025.100290,https://doi.org/10.1016/j.jpse.2025.100290,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105017245787?origin=resultslist,2-s2.0-105017245787,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1968_development_and_simulation_analysis_of_a_novel_flexible_deformation_inspection_units_fdiu_fo.pdf
included,physical_asset_maintenance,high,IGBT module health monitoring,paper-1978,2025,"Multi-parameter detection of bond wire lift-off, current, and temperature in IGBT modules via gate voltage waveforms and CNNs with digital gate control",Mamee T.; Hata K.; Takamiya M.; Sakurai T.; Nishizawa S.-I.; Saito W.,Power Electronic Devices and Components,10.1016/j.pedc.2025.100106,https://doi.org/10.1016/j.pedc.2025.100106,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105009226613?origin=resultslist,2-s2.0-105009226613,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1978_multi_parameter_detection_of_bond_wire_lift_off_current_and_temperature_in_igbt_modules_via.pdf
included,physical_asset_maintenance,high,Distillation process fault detection,paper-1983,2025,Distillation anomaly and fault detection based on clustering algorithms,Martínez-García F.M.; Molina García A.; Gómez de León F.C.; Alarcón M.,Journal of Industrial Information Integration,10.1016/j.jii.2025.100970,https://doi.org/10.1016/j.jii.2025.100970,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105019525303?origin=resultslist,2-s2.0-105019525303,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1983_distillation_anomaly_and_fault_detection_based_on_clustering_algorithms.pdf
included,physical_asset_maintenance,high,Distribution network fault prediction,paper-1998,2025,TSC model for distribution networks considering extreme ice-coating conditions,Lu Y.; Zhang B.; Qiu Z.; Huang S.; Jiang Y.; Song C.,Journal of Safety and Sustainability,10.1016/j.jsasus.2025.08.001,https://doi.org/10.1016/j.jsasus.2025.08.001,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105035658265?origin=resultslist,2-s2.0-105035658265,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-1998_tsc_model_for_distribution_networks_considering_extreme_ice_coating_conditions.pdf
included,physical_asset_maintenance,high,Power transformer fault diagnosis,paper-2008,2025,An adaptive multi-fuzzy logic model for diagnosing transformer faults using dynamic weight optimization,Nguyen K.-A.; Le H.H.; Phung B.T.,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",10.1016/j.prime.2025.101048,https://doi.org/10.1016/j.prime.2025.101048,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105009165747?origin=resultslist,2-s2.0-105009165747,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2008_an_adaptive_multi_fuzzy_logic_model_for_diagnosing_transformer_faults_using_dynamic_weight_o.pdf
included,physical_asset_maintenance,high,Bearing fault diagnostics sensor assessment,paper-2011,2025,Repeatability assessment of FBG-based strain measurements for bearing fault diagnostics,Goossens S.; Mantas P.; Ojo D.S.; Gryllias K.; Berghmans F.,JPhys Photonics,10.1088/2515-7647/adec29,https://doi.org/10.1088/2515-7647/adec29,10.1088,IOP/ECS,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010701334?origin=resultslist,2-s2.0-105010701334,requires_manual_download,2,No candidate OA PDF URL produced a usable PDF automatically.,paper-2011_repeatability_assessment_of_fbg_based_strain_measurements_for_bearing_fault_diagnostics.pdf
included,physical_asset_maintenance,high,High voltage cable fault diagnosis,paper-2012,2025,Fault diagnosis of grounding system of high voltage cable circuits using graph attention networks,Li G.; Zhou W.; Zhou C.; Jing Y.; Qiu L.; Ai Y.,International Journal of Electrical Power and Energy Systems,10.1016/j.ijepes.2025.110683,https://doi.org/10.1016/j.ijepes.2025.110683,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105002841427?origin=resultslist,2-s2.0-105002841427,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2012_fault_diagnosis_of_grounding_system_of_high_voltage_cable_circuits_using_graph_attention_net.pdf
