screening_decision,screening_reason_category,screening_confidence,screening_notes,corpus_id,year,title,authors,source_title,doi,doi_url,doi_prefix,publisher_family,open_access,scopus_link,eid,retrieval_status,attempted_candidates,notes,expected_pdf_filename
excluded,clinical_human_outcome,high,Hip arthroplasty clinical trial,paper-2174,2025,The effect of tranexamic acid on blood coagulation in primary total hip arthroplasty using rotational thromboelastometry: a randomized controlled trial,Yoon U.; Beausang D.; Elia E.; Torjman M.; Mojica J.; Purtill J.; Nazarian D.; Courtney P.M.; Kang Y.,eClinicalMedicine,10.1016/j.eclinm.2025.103374,https://doi.org/10.1016/j.eclinm.2025.103374,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105011047988?origin=resultslist,2-s2.0-105011047988,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2174_the_effect_of_tranexamic_acid_on_blood_coagulation_in_primary_total_hip_arthroplasty_using_r.pdf
included,physical_asset_maintenance,medium,FCC unit coking risk monitoring,paper-2176,2025,Hybrid deep learning framework with spatiotemporal pattern extraction for decant oil solid content soft sensor development in fluid catalytic cracking units,Liu N.; Zhu C.-M.; Li Y.-H.; Zhao Y.-P.; Shi X.-G.; Lan X.-Y.,Petroleum Science,10.1016/j.petsci.2025.04.006,https://doi.org/10.1016/j.petsci.2025.04.006,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105009689034?origin=resultslist,2-s2.0-105009689034,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2176_hybrid_deep_learning_framework_with_spatiotemporal_pattern_extraction_for_decant_oil_solid_c.pdf
included,physical_asset_maintenance,high,Gearbox health monitoring RUL,paper-2178,2025,Development of a robust wavelet divergence-based framework for health monitoring and remaining useful life estimation of gearbox,Kumar A.; Wang J.; Parkash C.; Sharma V.; Tang H.,Results in Engineering,10.1016/j.rineng.2025.106373,https://doi.org/10.1016/j.rineng.2025.106373,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105012407729?origin=resultslist,2-s2.0-105012407729,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2178_development_of_a_robust_wavelet_divergence_based_framework_for_health_monitoring_and_remaini.pdf
excluded,other_nonmaintenance,high,Composite material failure criterion,paper-2179,2025,Machine learning empowered failure criterion of fiber-reinforced polymer composite,Wang X.; Zhang J.; Petru M.; Kang G.,Engineering Structures,10.1016/j.engstruct.2025.120217,https://doi.org/10.1016/j.engstruct.2025.120217,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105001481931?origin=resultslist,2-s2.0-105001481931,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2179_machine_learning_empowered_failure_criterion_of_fiber_reinforced_polymer_composite.pdf
excluded,other_nonmaintenance,medium,Drill pipe design failure model,paper-2182,2025,Mechanical behavior and design optimization of composite and hybrid metal-composite drill pipes under combined loading conditions,Zheng Z.; Lv Y.; Fan W.; Wei Z.; Zhang S.; Wei J.; Menshykova M.; Menshykov O.; Wang T.,Engineering Structures,10.1016/j.engstruct.2025.120288,https://doi.org/10.1016/j.engstruct.2025.120288,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105002373934?origin=resultslist,2-s2.0-105002373934,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2182_mechanical_behavior_and_design_optimization_of_composite_and_hybrid_metal_composite_drill_pi.pdf
excluded,other_nonmaintenance,medium,strict update: Battery electrode failure mechanics lacks maintenance use,paper-2202,2025,Probabilistic interface failure model of composite electrodes in all-solid-state batteries under mechanical-diffusion coupling,Zhang Z.; Wen J.,Theoretical and Applied Mechanics Letters,10.1016/j.taml.2025.100593,https://doi.org/10.1016/j.taml.2025.100593,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003921544?origin=resultslist,2-s2.0-105003921544,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2202_probabilistic_interface_failure_model_of_composite_electrodes_in_all_solid_state_batteries_u.pdf
included,physical_asset_maintenance,high,bearing degradation indicator,paper-2205,2025,Bearing degradation indicator using cage speed: Extension of BeaFEM to nonstationary operating conditions,Marsick A.; André H.; Bertoni R.; Khelf I.; Leclère Q.; Antoni J.,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.113165,https://doi.org/10.1016/j.ymssp.2025.113165,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013741250?origin=resultslist,2-s2.0-105013741250,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2205_bearing_degradation_indicator_using_cage_speed_extension_of_beafem_to_nonstationary_operatin.pdf
included,physical_asset_maintenance,high,condition based maintenance compliance,paper-2210,2025,Nudging Tactics for Enhanced Compliance With Condition-Based Maintenance Guidelines,do Rego Ferreira Lima M.; Bendoly E.; Craig N.; Boyer K.K.,Journal of Operations Management,10.1002/joom.1366,https://doi.org/10.1002/joom.1366,10.1002,Wiley / IET / Hindawi,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105002251290?origin=resultslist,2-s2.0-105002251290,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2210_nudging_tactics_for_enhanced_compliance_with_condition_based_maintenance_guidelines.pdf
included,physical_asset_maintenance,high,lithium battery aging RUL,paper-2212,2025,On the impact of the negative electrode in Graphite/LFP cells during first and second life aging experiments,Wheeler W.; Bultel Y.; Venet P.; Riviere E.; Sari A.,Journal of Energy Storage,10.1016/j.est.2025.117288,https://doi.org/10.1016/j.est.2025.117288,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105007682684?origin=resultslist,2-s2.0-105007682684,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2212_on_the_impact_of_the_negative_electrode_in_graphite_lfp_cells_during_first_and_second_life_a.pdf
included,physical_asset_maintenance,high,battery SOH predictive maintenance,paper-2218,2025,Introducing a comprehensive State of Health Inconsistency (SOHI) as novel parameter to describe and monitor the aging state variance of connected batteries,Wunsch S.; Cañas N.A.; Rivas-Zöller C.; Sax E.,"e-Prime - Advances in Electrical Engineering, Electronics and Energy",10.1016/j.prime.2025.101077,https://doi.org/10.1016/j.prime.2025.101077,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105012294170?origin=resultslist,2-s2.0-105012294170,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2218_introducing_a_comprehensive_state_of_health_inconsistency_sohi_as_novel_parameter_to_describ.pdf
included,physical_asset_maintenance,high,fuel cell membrane degradation monitoring,paper-2226,2025,MOSFET-Amplified Fluoride Ion Sensor Towards Real-Time Monitoring of Nafion® Membrane Degradation in PEM Fuel Cells,Sharma M.; Bunn J.; Shimp D.; Dong D.,Journal of the Electrochemical Society,10.1149/1945-7111/adf50f,https://doi.org/10.1149/1945-7111/adf50f,10.1149,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105012754306?origin=resultslist,2-s2.0-105012754306,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2226_mosfet_amplified_fluoride_ion_sensor_towards_real_time_monitoring_of_nafion_membrane_degrada.pdf
included,physical_asset_maintenance,high,rotating machinery predictive maintenance,paper-2227,2025,Enhancing Predictive Maintenance in Energy Systems Using a Hybrid Kolmogorov-Arnold Network (KAN) with Short-Time Fourier Transform (STFT) Framework for Rotating Machinery,Jweri A.-R.K.; Ogaili A.A.F.; Amin S.A.; Khalaf M.I.; Al-Haddad L.A.; Jaber A.A.; Al-Karkhi M.I.,ASEAN Journal of Science and Engineering,10.17509/ajse.v5i2.89023,https://doi.org/10.17509/ajse.v5i2.89023,10.17509,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105014110070?origin=resultslist,2-s2.0-105014110070,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2227_enhancing_predictive_maintenance_in_energy_systems_using_a_hybrid_kolmogorov_arnold_network.pdf
excluded,environment_natural_system,high,controversial scan: Buried municipal water-supply pipe failure-pressure/material-response study; strict scope treats this as civil infrastructure rather than equipment PdM.,paper-2229,2025,Mechanical response and failure pressure prediction of cracked PVC-UH buried thin-walled pipes,Tang P.; Lu C.; Hu S.; Guo Y.; Deng N.; Mo S.,Case Studies in Construction Materials,10.1016/j.cscm.2025.e04438,https://doi.org/10.1016/j.cscm.2025.e04438,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/85218627889?origin=resultslist,2-s2.0-85218627889,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2229_mechanical_response_and_failure_pressure_prediction_of_cracked_pvc_uh_buried_thin_walled_pip.pdf
included,physical_asset_maintenance,medium,industrial digital twin predictive maintenance,paper-2232,2025,Parallel reduced-order modeling for digital twins using high-performance computing workflows,Ares de Parga S.; Bravo J.R.; Sibuet N.; Hernandez J.A.; Rossi R.; Boschert S.; Quintana-Ortí E.S.; Tomás A.E.; Tatu C.C.; Vázquez-Novoa F.; Ejarque J.; Badia R.M.,Computers and Structures,10.1016/j.compstruc.2025.107867,https://doi.org/10.1016/j.compstruc.2025.107867,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105008800247?origin=resultslist,2-s2.0-105008800247,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2232_parallel_reduced_order_modeling_for_digital_twins_using_high_performance_computing_workflows.pdf
excluded,clinical_human_outcome,high,cancer probiotic prognosis,paper-2238,2025,Prognostic Impact of Clostridium butyricum MIYAIRI (CBM588) in Combination With Pembrolizumab for Advanced Urothelial Carcinoma: A Retrospective Cohort Study,Arima J.; Yoshino H.; Tatarano S.; Mitsuke A.; Osako Y.; Sakaguchi T.; Matsushita R.; Inoguchi S.; Yamada Y.; Enokida H.,Cancer Reports,10.1002/cnr2.70308,https://doi.org/10.1002/cnr2.70308,10.1002,Wiley / IET / Hindawi,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105012582813?origin=resultslist,2-s2.0-105012582813,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2238_prognostic_impact_of_clostridium_butyricum_miyairi_cbm588_in_combination_with_pembrolizumab.pdf
included,physical_asset_maintenance,high,machine maintenance contract risk,paper-2244,2025,The use of IoT sensor data to dynamically assess maintenance risk in service contracts,Loeys S.; Boute R.N.; Antonio K.,European Journal of Operational Research,10.1016/j.ejor.2025.01.041,https://doi.org/10.1016/j.ejor.2025.01.041,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105003047619?origin=resultslist,2-s2.0-105003047619,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2244_the_use_of_iot_sensor_data_to_dynamically_assess_maintenance_risk_in_service_contracts.pdf
included,physical_asset_maintenance,high,industrial pipe predictive maintenance,paper-2245,2025,A new hybrid data and model-centric predictive approach dedicated to industrial pipe maintenance,Braydi A.; Fossat P.; Casaburo A.; Pernet V.; Zwick C.; Ardabilian M.; Bareille O.,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2025.110821,https://doi.org/10.1016/j.engappai.2025.110821,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105003562908?origin=resultslist,2-s2.0-105003562908,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2245_a_new_hybrid_data_and_model_centric_predictive_approach_dedicated_to_industrial_pipe_mainten.pdf
included,physical_asset_maintenance,high,brake pad wear condition monitoring,paper-2246,2025,Estimation of passenger car brake pad temperatures and wear from on-road data and lumped multi-physical models,Jensen K.M.; Santos I.F.,Wear,10.1016/j.wear.2025.206138,https://doi.org/10.1016/j.wear.2025.206138,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105008121710?origin=resultslist,2-s2.0-105008121710,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2246_estimation_of_passenger_car_brake_pad_temperatures_and_wear_from_on_road_data_and_lumped_mul.pdf
excluded,other_nonmaintenance,medium,controversial scan: Protective-relay wavelet runtime testing targets grid stability and transient protection rather than a maintenance or asset-health decision.,paper-2247,2025,Evaluating wavelet decomposition techniques in protective relays under continuous run-time simulated operation,Awada E.; Al-Mahrouk A.; Al-Rousan W.; Radwan E.,Results in Engineering,10.1016/j.rineng.2025.106936,https://doi.org/10.1016/j.rineng.2025.106936,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105014108533?origin=resultslist,2-s2.0-105014108533,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2247_evaluating_wavelet_decomposition_techniques_in_protective_relays_under_continuous_run_time_s.pdf
included,physical_asset_maintenance,high,rotor blade vibration condition monitoring,paper-2248,2025,On the subspace selection and frequency identification of rotor blade vibration signal measured by blade tip timing,WANG Z.; YANG Z.; QIAO B.; YE M.; ZUO H.; DING B.,Chinese Journal of Aeronautics,10.1016/j.cja.2025.103559,https://doi.org/10.1016/j.cja.2025.103559,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105008138397?origin=resultslist,2-s2.0-105008138397,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2248_on_the_subspace_selection_and_frequency_identification_of_rotor_blade_vibration_signal_measu.pdf
excluded,environment_natural_system,high,civil infra update: steel bridge corrosion fatigue degradation,paper-2253,2025,Corrosion-fatigue synergy in steel bridges: Mechanisms and mechanical degradation,Huang L.; Wan L.; Zuo Z.; Cai Z.; Wang X.; Liu H.; Liu J.,Results in Engineering,10.1016/j.rineng.2025.106235,https://doi.org/10.1016/j.rineng.2025.106235,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010331886?origin=resultslist,2-s2.0-105010331886,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2253_corrosion_fatigue_synergy_in_steel_bridges_mechanisms_and_mechanical_degradation.pdf
excluded,other_nonmaintenance,high,strict update: Fused silica optics material damage mechanics,paper-2258,2025,Role of atomic electronic structure defects in initiating laser-induced modification and failure of brittle-hard fused silica optics,Yang D.; Liu Z.; Zhao L.; Cheng J.; Chen M.; Wang S.; Geng F.; Sun Y.; Xu Q.,Optica,10.1364/OPTICA.563181,https://doi.org/10.1364/OPTICA.563181,10.1364,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105014118212?origin=resultslist,2-s2.0-105014118212,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2258_role_of_atomic_electronic_structure_defects_in_initiating_laser_induced_modification_and_fai.pdf
included,physical_asset_maintenance,high,prognostics and health management,paper-2260,2025,Fusing model-based and data-driven prognostic methods for real-time model updating,Li T.; Moradi M.; Khan M.G.; Guarese R.; Kronqvist J.; Romero M.; Xiao M.; Wang X.V.,Mechanical Systems and Signal Processing,10.1016/j.ymssp.2025.113200,https://doi.org/10.1016/j.ymssp.2025.113200,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013295168?origin=resultslist,2-s2.0-105013295168,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2260_fusing_model_based_and_data_driven_prognostic_methods_for_real_time_model_updating.pdf
included,physical_asset_maintenance,high,medical device component lifecycle testing,paper-2263,2025,Development of A PLC-Based Automated Test System for The Life Cycle Evaluation of The Caster Wheel Brake Mechanisms in Medical Devices,Kene H.D.; Patil S.M.; Guru P.; Bachhav P.D.,International Journal of Basic and Applied Sciences,10.14419/snte6g31,https://doi.org/10.14419/snte6g31,10.14419,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105014252092?origin=resultslist,2-s2.0-105014252092,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2263_development_of_a_plc_based_automated_test_system_for_the_life_cycle_evaluation_of_the_caster.pdf
excluded,generic_nonmaintenance_ai_control,high,static MOSFET modeling only,paper-2266,2025,Optimized semi-physical EKV model for simulation of SiC MOSFETs,Bonkoungou B.D.R.; Gwoziecki R.; Perez G.; Sterna L.; Khatir Z.,Microelectronics Reliability,10.1016/j.microrel.2025.115780,https://doi.org/10.1016/j.microrel.2025.115780,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105005208866?origin=resultslist,2-s2.0-105005208866,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2266_optimized_semi_physical_ekv_model_for_simulation_of_sic_mosfets.pdf
included,physical_asset_maintenance,high,industrial condition monitoring data augmentation,paper-2271,2025,Addressing data scarcity in industrial reliability assessment with Physically Informed Echo State Networks,Sanchez L.; Costa N.; Couso I.,Reliability Engineering and System Safety,10.1016/j.ress.2025.111135,https://doi.org/10.1016/j.ress.2025.111135,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105003281982?origin=resultslist,2-s2.0-105003281982,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2271_addressing_data_scarcity_in_industrial_reliability_assessment_with_physically_informed_echo.pdf
included,physical_asset_maintenance,high,rotating machinery spatial condition monitoring,paper-2273,2025,Spatial condition monitoring in rotating machinery using LC-tuned piezoelectric arrays and multi-task CNN,Chiu Y.C.; Lo Y.C.; Lumentut M.F.; Shu Y.C.,Smart Materials and Structures,10.1088/1361-665X/ae021a,https://doi.org/10.1088/1361-665X/ae021a,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105015792614?origin=resultslist,2-s2.0-105015792614,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2273_spatial_condition_monitoring_in_rotating_machinery_using_lc_tuned_piezoelectric_arrays_and_m.pdf
included,physical_asset_maintenance,high,bearing reliability fault prediction,paper-2276,2025,Experimental investigation of shaft misalignment effects on bearing reliability through vibration signal analysis using machine learning and deep learning,Atmaji F.T.D.; Jamasri; Yuniarto H.A.; Made Miasa I.,Results in Engineering,10.1016/j.rineng.2025.106754,https://doi.org/10.1016/j.rineng.2025.106754,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105014006768?origin=resultslist,2-s2.0-105014006768,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2276_experimental_investigation_of_shaft_misalignment_effects_on_bearing_reliability_through_vibr.pdf
excluded,environment_natural_system,high,natural landslide early warning,paper-2281,2025,Verification of a Two-Stage Slope Condition Estimation Method Using Real-Time Monitoring Records of a Rainfall-Induced Landslide,Ishizawa T.; Danjo T.,Journal of Disaster Research,10.20965/JDR.2025.P0673,https://doi.org/10.20965/JDR.2025.P0673,10.20965,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105019969861?origin=resultslist,2-s2.0-105019969861,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2281_verification_of_a_two_stage_slope_condition_estimation_method_using_real_time_monitoring_rec.pdf
included,physical_asset_maintenance,high,repair behavior RUL maintenance,paper-2282,2025,A Bayesian inference-based framework for modeling imperfect post-repair behavior of remaining useful life under uncertainty,Komninos P.; Galanopoulos G.; Kontogiannis T.; Eleftheroglou N.; Zarouchas D.,Expert Systems with Applications,10.1016/j.eswa.2025.127723,https://doi.org/10.1016/j.eswa.2025.127723,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105006689294?origin=resultslist,2-s2.0-105006689294,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2282_a_bayesian_inference_based_framework_for_modeling_imperfect_post_repair_behavior_of_remainin.pdf
included,physical_asset_maintenance,high,rolling bearing RUL prediction,paper-2283,2025,A novel prediction of remaining useful life time of rolling bearings using convolutional neural network with bidirectional long short term memory,Balamurugan R.; Takale D.G.; Parvez M.M.; Gnanamurugan S.,Journal of Engineering Research (Kuwait),10.1016/j.jer.2024.05.005,https://doi.org/10.1016/j.jer.2024.05.005,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/85193684648?origin=resultslist,2-s2.0-85193684648,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2283_a_novel_prediction_of_remaining_useful_life_time_of_rolling_bearings_using_convolutional_neu.pdf
included,physical_asset_maintenance,high,bearing fault classification,paper-2284,2025,Multimodal bearing fault classification under variable conditions: A 1D CNN with transfer learning,Alam T.E.; Ahsan M.M.; Raman S.,Machine Learning with Applications,10.1016/j.mlwa.2025.100682,https://doi.org/10.1016/j.mlwa.2025.100682,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105027894192?origin=resultslist,2-s2.0-105027894192,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2284_multimodal_bearing_fault_classification_under_variable_conditions_a_1d_cnn_with_transfer_lea.pdf
excluded,environment_natural_system,high,controversial scan: Water transmission-line failure-risk and rehabilitation planning is civil water infrastructure despite maintenance-planning language.,paper-2290,2025,Risk-Based Water Pipe Failure Prediction through Machine Learning and Hydraulic Models,Ko T.; Farmani R.; Keedwell E.; Beig Zali R.,Journal of Water Resources Planning and Management,10.1061/JWRMD5.WRENG-6958,https://doi.org/10.1061/JWRMD5.WRENG-6958,10.1061,Other,All Open Access; Green Open Access,https://www.scopus.com/pages/publications/105010567141?origin=resultslist,2-s2.0-105010567141,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2290_risk_based_water_pipe_failure_prediction_through_machine_learning_and_hydraulic_models.pdf
included,physical_asset_maintenance,high,battery RUL prediction,paper-2291,2025,Privacy-preserving federated semi-supervised learning for battery life prediction amid data scarcity,Ma L.; Tian J.; Zhang T.; Guo Q.; Chung C.-Y.,Journal of Energy Storage,10.1016/j.est.2025.117152,https://doi.org/10.1016/j.est.2025.117152,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105005852738?origin=resultslist,2-s2.0-105005852738,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2291_privacy_preserving_federated_semi_supervised_learning_for_battery_life_prediction_amid_data.pdf
included,physical_asset_maintenance,high,power grid fault prediction,paper-2292,2025,Predicting faults in power distribution grids during heatwaves: A comparative study of machine learning models applied to Milan distribution network,Aghahadi M.; Bosisio A.; Pegoiani A.; Forciniti S.; Merlo M.; Berizzi A.,"Sustainable Energy, Grids and Networks",10.1016/j.segan.2025.101741,https://doi.org/10.1016/j.segan.2025.101741,10.1016,Elsevier / ScienceDirect,All Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105005219661?origin=resultslist,2-s2.0-105005219661,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2292_predicting_faults_in_power_distribution_grids_during_heatwaves_a_comparative_study_of_machin.pdf
excluded,business_social_finance,high,social welfare policy focus,paper-2302,2025,AI-Driven Smart Grid Solutions for Energy Justice: Integrating Technical Efficiency with Inclusive Social Welfare Policy Design,Senyapar H.N.D.; Bayindir R.,International Journal of Smart Grid,10.20508/ijsmartgrid.v9i3.426.g400,https://doi.org/10.20508/ijsmartgrid.v9i3.426.g400,10.20508,Other,All Open Access; Gold Open Access,https://www.scopus.com/pages/publications/105015422585?origin=resultslist,2-s2.0-105015422585,requires_manual_download,5,No candidate OA PDF URL produced a usable PDF automatically.,paper-2302_ai_driven_smart_grid_solutions_for_energy_justice_integrating_technical_efficiency_with_incl.pdf
included,physical_asset_maintenance,medium,turbomachine stability monitoring,paper-2308,2025,Toward online stability margin tracking of Turbomachines via operational modal analysis,Dreher N.; Machado T.; Paulsen T.; Santos I.,Journal of Sound and Vibration,10.1016/j.jsv.2025.119094,https://doi.org/10.1016/j.jsv.2025.119094,10.1016,Elsevier / ScienceDirect,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105002376127?origin=resultslist,2-s2.0-105002376127,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2308_toward_online_stability_margin_tracking_of_turbomachines_via_operational_modal_analysis.pdf
included,physical_asset_maintenance,high,gas pipeline defect monitoring,paper-2311,2025,PipesDefectDetection: A novel deep learning framework for real-time gas pipeline safety monitoring and defect recognition,Eginov A.A.; Eginova S.A.,SoftwareX,10.1016/j.softx.2025.102357,https://doi.org/10.1016/j.softx.2025.102357,10.1016,Elsevier / ScienceDirect,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105015718375?origin=resultslist,2-s2.0-105015718375,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2311_pipesdefectdetection_a_novel_deep_learning_framework_for_real_time_gas_pipeline_safety_monit.pdf
excluded,environment_natural_system,high,civil infra update: road pothole detection,paper-2315,2025,Road pothole detection algorithm based on improved YOLOv10n,Gu W.; Ruan X.; Liu X.; Zou Y.; Huang Y.,Engineering Research Express,10.1088/2631-8695/ae02e3,https://doi.org/10.1088/2631-8695/ae02e3,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105016149341?origin=resultslist,2-s2.0-105016149341,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2315_road_pothole_detection_algorithm_based_on_improved_yolov10n.pdf
included,physical_asset_maintenance,high,alloy equipment fatigue RUL,paper-2316,2025,Online prediction of fatigue remaining useful life for alloy equipment based on EM algorithm and nonlinear Wiener process,Peng C.; Li J.; Ren L.; Jia S.,Physica Scripta,10.1088/1402-4896/adf923,https://doi.org/10.1088/1402-4896/adf923,10.1088,IOP/ECS,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/pages/publications/105013753377?origin=resultslist,2-s2.0-105013753377,requires_manual_download,1,No candidate OA PDF URL produced a usable PDF automatically.,paper-2316_online_prediction_of_fatigue_remaining_useful_life_for_alloy_equipment_based_on_em_algorithm.pdf
included,physical_asset_maintenance,high,industrial equipment life prediction,paper-2321,2025,Nonlinear Wiener process analysis for industrial equipment life prediction,Bai J.,AIP Advances,10.1063/5.0280349,https://doi.org/10.1063/5.0280349,10.1063,AIP,All Open Access; Gold Open Access; Green Open Access,https://www.scopus.com/pages/publications/105014497424?origin=resultslist,2-s2.0-105014497424,requires_manual_download,0,No candidate OA PDF URL produced a usable PDF automatically.,paper-2321_nonlinear_wiener_process_analysis_for_industrial_equipment_life_prediction.pdf
